ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,Input_id,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
18616,878,C9H16N2Ni1O6,306.036179076,3,Heterodimer,4511,C5H9N1Ni1O4,9655,1,0.02,47058,Artifact,0,-0.32440566067245225,0,0,0,NA,0.026783399250633444,-0.2976222614218188,1279,3.967805330872646,306.0368235476694,13.01703,0,-0.2976222614218188,1,alanine C3H7N1O2 + Peak 2083 -> C9H19N3Ni1O6 - H3N1 -> C9H16N2Ni1O6
18649,879,C26H47N1O4,437.35050896,4,Fragment,1911,C26H49N1O5,H2O1,-1,1.01,47144,Artifact,0,-0.1048373109549283,0,0,0,NA,0,-0.1048373109549283,1280,5.798165766553751,437.3510235476694,2.676839,0,-0.1048373109549283,1,Peak 1911 C26H49N1O5 - H2O1 -> C26H47N1O4
18653,880,[13]C1C6H14N2O4S1,223.07078246999998,2,Natural_abundance,110,C7H14N2O4S1,[13]C1C-1,1,0.01,47154,Artifact,0,-0.007859282223718109,0,0,0,NA,0.6475160111550238,0.6396567289313057,1281,5.866750944644813,223.07112354766943,14.17436,0,0.6396567289313057,1,cystathionine C7H14N2O4S1 + [13]C1C-1 -> [13]C1C6H14N2O4S1
18674,881,C3H2K6O13S1,511.70385225399997,0,Adduct,1892,C3K6O9,H2O4S1,1,0.02,47230,Artifact,0,-0.4633485287259943,0,0,0,NA,0,-0.4633485287259943,1284,5.758729408453616,511.70502354766944,13.91823,0,-0.4633485287259943,1,2K-2H H-2K2 + C1H1K1O3 + C1H1K1O3 -> C2K4O6 + Peak 4389 -> C3H2K6O13S1
18747,882,C36H63N5O1S1,613.475332378,8,Heterodimer,141,C23H37N5O1,3786,1,1.02,47446,Artifact,0,-0.9533990621870924,0,0,0,NA,0,-0.9533990621870924,1285,5.838898252922275,613.4773235476695,2.848717,0,-0.9533990621870924,1,Peak 141 C23H37N5O1 + Peak 3786 -> C36H63N5O1S1
18751,883,[13]C1C38H74N1O8P1,716.51855964,4,Natural_abundance,427,C39H74N1O8P1,[13]C1C-1,1,0.01,47450,Artifact,0,-0.011628319780816857,0,0,0,NA,0,-0.011628319780816857,1289,5.783942713716228,716.5195235476695,4.240089,0,-0.011628319780816857,1,"PE(14:0/20:2(11Z,14Z)) C39H74N1O8P1 + [13]C1C-1 -> [13]C1C38H74N1O8P1"
18754,884,[13]C1C38H74N1O8P1,716.51855964,4,Natural_abundance,428,C39H74N1O8P1,[13]C1C-1,1,0.01,47453,Artifact,0,-0.29075543108823954,0,0,0,NA,0,-0.29075543108823954,1290,5.606339688353986,716.5199235476695,3.05195,0,-0.29075543108823954,1,"PE(14:0/20:2(11Z,14Z)) C39H74N1O8P1 + [13]C1C-1 -> [13]C1C38H74N1O8P1"
18759,885,C19H40N1O7P1,425.254239086,2,Adduct,2661,C19H37O7P1,H3N1,1,0.01,47459,Artifact,0,-0.12587036702335083,0,0,0,NA,0,-0.12587036702335083,1292,5.819474910409512,425.2547235476694,7.110289,0,-0.12587036702335083,1,1-palmitoyl-dihydroxyacetone-phosphate C19H37O7P1 + H3N1 -> C19H40N1O7P1
18767,886,C19H40N1O7P1,425.2542391,1,Metabolite,16819,C19H40N1O7P1,,1,0,47497,Metabolite,0.5,-0.008310248083805183,NA,0,0,NA,0,0.4916897519161948,1293,5.072784500561737,425.2548235476694,3.0717,0.1,0.5916897519161948,1,LysoPE(0:0/14:0) C19H40N1O7P1
18772,887,C14H26N4O11P2,488.1073307,5,Metabolite,10897,C14H26N4O11P2,,1,0,47531,Metabolite,0.5,-0.33247569121900256,NA,0,0,NA,0,0.16752430878099744,1295,5.845020583924944,488.1083235476694,13.96246,0.1,0.2675243087809974,1,Citicoline C14H26N4O11P2
18788,888,C32H38N2O6,546.2729869259999,14,Adduct,198,C30H35N1O6,C2H3N1,1,1.01,47571,Artifact,0,-0.27211902280704603,0,0,0,NA,0,-0.27211902280704603,1299,5.833699074165726,546.2740235476695,2.544094,0,-0.27211902280704603,1,Peak 198 C30H35N1O6 + C2H3N1 -> C32H38N2O6
18795,889,C9H14N2O12P2,404.0021969,5,Metabolite,123491,C9H14N2O12P2,,1,0,47582,Metabolite,0.5,-0.07560307651337521,0.9765300000000003,0,0,NA,0,1.400926923486625,1300,5.818282599552769,404.00282354766944,13.90347,0.1,1.5009269234866252,1,UDP C9H14N2O12P2
18830,890,[13]C1C6H11N3O1,154.09356681999998,4,Natural_abundance,4958,C7H11N3O1,[13]C1C-1,1,0.01,47632,Artifact,0,-0.01172273470529264,0,0,0,NA,0,-0.01172273470529264,1301,5.875041159917394,154.09382354766944,7.735389,0,-0.01172273470529264,1,N-Acetylhistamine C7H11N3O1 + [13]C1C-1 -> [13]C1C6H11N3O1
18831,891,Unknown,154.09366320708185,0,Unknown,891,Unknown,,0,0,47633,Unknown,0,-0,NA,0,0,NA,0,0,1302,3.841374637113565,154.09392354766945,12.67445,-0.5,-0.5,1,Unknown
18836,892,C17H26N3Na1O17P2,629.063514028,7,Adduct,154,C17H27N3O17P2,H-1Na1,1,0.01,47635,Artifact,0,-0.18353703373683192,0,0,0,NA,0,-0.18353703373683192,1305,5.815145180862324,629.0641235476695,13.74026,0,-0.18353703373683192,1,Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1Na1 -> C17H26N3Na1O17P2
18911,893,C8H22N3O4P1,255.13479274399995,0,Metabolite,680,C8H21N2O5P1,H-1N-1O1,-1,1,47723,Putative metabolite,0,-0.09222385407858241,0,0,0,NA,0,-0.09222385407858241,1306,5.393226223272,255.13522354766943,13.86902,0,-0.09222385407858241,1,Glycerophosphocholine C8H20N1O6P1 - H-1N-1O1 -> C8H21N2O5P1 - H-1N-1O1 -> C8H22N3O4P1
18913,894,Unknown,255.13393980412692,0,Unknown,894,Unknown,,0,0,47731,Unknown,0,-0,NA,0,0,NA,0,0,1307,4.661297524593725,255.13432354766942,11.27065,-0.5,-0.5,1,Unknown
18922,895,C12H27N1O7,297.17875226399997,0,Metabolite,809,C11H25N1O7,C1H2,1,2,47817,Putative metabolite,0,-0.060888820746399154,0,0,0,NA,0,-0.060888820746399154,1316,5.477068053403101,297.17922354766944,9.133533,0,-0.060888820746399154,1,Hexaethylene glycol C12H26O7 + H1N1 -> C12H27N1O7
18928,896,C12H27N1O7,297.1787522639999,0,Fragment,3821,C13H27N1O9,C1O2,-1,1.01,47859,Artifact,0,-0.22913752142470162,0,0,0,NA,0,-0.22913752142470162,1317,5.802139039344353,297.1793235476694,3.071689,0,-0.22913752142470162,1,Prenyl glucoside C11H20O6 + C1H4O1 -> C12H24O7 + H3N1 -> C12H27N1O7
18934,897,C12H27N1O7,297.17875216999994,0,Metabolite,4120,C12H24O8,H3N1O-1,1,2,47924,Putative metabolite,0,-0.10720172604071755,0,0,0,NA,0,-0.10720172604071755,1318,5.64747707947085,297.1791235476694,4.250028,0,-0.10720172604071755,1,Hexaethylene glycol C12H26O7 + H1N1 -> C12H27N1O7
18943,898,C20H42N1O7P1,439.2698892,1,Metabolite,16821,C20H42N1O7P1,,1,0,47971,Metabolite,0.5,-0.029269440898708955,NA,0,0,NA,0,0.470730559101291,1319,5.714314515329154,439.2705235476694,7.110289,0.1,0.570730559101291,1,LysoPE(0:0/15:0) C20H42N1O7P1
18952,899,C20H42N1O7P1,439.2698892,1,Metabolite,16821,C20H42N1O7P1,,1,0,48000,Metabolite,0.5,-0.25691964031791886,NA,0,0,NA,0,0.24308035968208114,1320,5.065505938343105,439.27072354766943,3.071689,0.1,0.34308035968208117,1,LysoPE(0:0/15:0) C20H42N1O7P1
18961,900,C21H41N1O7,419.28830261400003,2,Metabolite,847,C19H37N1O7,C2H4,1,2,48038,Putative metabolite,0,-0.07547971599272206,0,0,0,NA,0,-0.07547971599272206,1323,3.85581703666837,419.28882354766944,6.055178,0,-0.07547971599272206,1,Decanoylcholine C15H31N1O2 + C6H10O5 -> C21H41N1O7
18964,901,C13H27N3O3,273.205241706,2,Metabolite,1140,C12H27N3O2,C1O1,1,2,48056,Putative metabolite,0,-0.22688555093250803,0,0,0,NA,0,-0.22688555093250803,1324,4.810628187778546,273.20552354766943,4.220217,0,-0.22688555093250803,1,Isoleucyl-Lysine C12H25N3O3 + C1H2 -> C13H27N3O3
18966,902,C13H27N3O3,273.205241764,2,Metabolite,210,C12H25N3O3,C1H2,1,1,48089,Putative metabolite,0,-0.1390330428578637,0,0,0,NA,0,-0.1390330428578637,1325,4.740759371590475,273.20572354766944,3.086555,0,-0.1390330428578637,1,Isoleucyl-Lysine C12H25N3O3 + C1H2 -> C13H27N3O3
18969,903,Ring_artifact_C8H20N1O6P1,256.970737560801,NA,Ring_artifact,1,C8H20N1O6P1,Ring_artifact,1,0.01,48121,Artifact,0,-0,0,0,0,NA,0,0,1327,5.8386560169107264,256.97112354766944,13.59431,0,0,1,Glycerophosphocholine C8H20N1O6P1 + Ring_artifact -> Ring_artifact_C8H20N1O6P1
18978,904,C7H14N2O6Si1,250.06211263,3,Adduct,1178,C7H12N2O3,H2O3Si1,1,0.01,48130,Artifact,0,-0.26667036623987533,0,0,0,NA,0,-0.26667036623987533,1328,5.842266283545817,250.06262354766943,13.38611,0,-0.26667036623987533,1,Glycylproline C7H12N2O3 + H2O3Si1 -> C7H14N2O6Si1
18987,905,Unknown,118.08260718826313,0,Unknown,905,Unknown,,0,0,48202,Unknown,0,-0,NA,0,0,NA,0,0,1329,5.826117783033741,118.08282354766943,11.28523,-0.5,-0.5,1,Unknown
18990,906,[41]K1C2H-1K4O6,315.778316258,0,Natural_abundance,369,C2H-1K5O6,[41]K1K-1,1,0.02,48211,Artifact,0,-0.07999325049255254,0,0,0,NA,0,-0.07999325049255254,1330,5.881088904605408,315.7787235476694,13.96245,0,-0.07999325049255254,1,2K-2H H-2K2 + C1H1K1O3 + Peak 2596 -> C2H-1K5O6 + [41]K1K-1 -> [41]K1C2H-1K4O6
19006,907,[41]K1C6H8K3O6,333.885034646,0,Natural_abundance,318,C6H8K4O6,[41]K1K-1,1,0.03,48251,Artifact,0,-0.1363079891179008,0,0,0,NA,0,-0.1363079891179008,1333,5.830850621757096,333.8854235476694,13.95261,0,-0.1363079891179008,1,2K-2H H-2K2 + C2H4O2 + C2H3K1O2 -> C4H5K3O4 + C2H3K1O2 -> C6H8K4O6 + [41]K1K-1 -> [41]K1C6H8K3O6
19058,908,[34]S0.5C20F0.5H24.5N4O8.5,483.14391862200006,10.5,Multicharge,1583,[34]S1C40F1H49N8O17,2,-1,1.03,48340,Artifact,0,-0.47324559715113923,0,0,0,NA,0,-0.47324559715113923,1337,5.728143614161763,483.14412354766944,2.544094,0,-0.47324559715113923,1,No edge connections.
19174,909,Ring_artifact_C5H9N1O4,147.06587179029495,NA,Ring_artifact,9399,C5H9N1O4,Ring_artifact,1,0.01,48407,Artifact,0,-0,0,0,0,NA,0,0,1338,6.202612738863063,147.06612354766943,13.38611,0,0,1,Citraconic acid C5H6O4 + H3N1 -> C5H9N1O4 + Ring_artifact -> Ring_artifact_C5H9N1O4
19186,910,C18H29N5O5,395.21684160600006,9,Fragment,4175,C18H31N5O6,H2O1,-1,0.03,48428,Artifact,0,-0.09221323846663157,0,0,0,NA,0,-0.09221323846663157,1344,4.259720785559679,395.2173235476694,11.24622,0,-0.09221323846663157,1,Isopentenyladenine-9-N-glucoside C17H25N5O4 + C1H4O1 -> C18H29N5O5
19199,911,C17H33N1O9,395.21553165200004,3,Adduct,9345,C15H29N1O7,C2H4O2,1,0.03,48477,Artifact,0,-0.4264339613247469,0,0,0,NA,0,-0.4264339613247469,1345,4.216989168416105,395.2164235476694,7.10535,0,-0.4264339613247469,1,Peak 9345 C15H29N1O7 + C2H4O2 -> C17H33N1O9
19206,912,[18]O1C6H10N2O2,160.07338796,3,Natural_abundance,10,C6H10N2O3,[18]O1O-1,1,0.01,48544,Artifact,0,-0.7248419659732984,0,0,0,NA,0,-0.7248419659732984,1347,5.861313974370203,160.07342354766945,13.65254,0,-0.7248419659732984,1,citrulline C6H13N3O3 - H3N1 -> C6H10N2O3 + [18]O1O-1 -> [18]O1C6H10N2O2
19212,913,C1K4O7S1,311.79130067,0,Adduct,15,C1H-1K3O3,H1K1O4S1,1,0.01,48570,Artifact,0,-0.11215358521920074,0,0,0,NA,0,-0.11215358521920074,1351,5.703650065771895,311.7918235476694,13.90347,0,-0.11215358521920074,1,2K-2H H-2K2 + H1K1O4S1 + C1H1K1O3 -> C1K4O7S1
19231,914,[15]N1C7H14N3O3,203.10362528000002,3,Natural_abundance,19,C7H14N4O3,[15]N1N-1,1,0.01,48609,Artifact,0,-0.30016655652411933,0,0,0,NA,0,-0.30016655652411933,1353,5.818755353909041,203.10382354766944,13.44906,0,-0.30016655652411933,1,Peak 19 C7H14N4O3 + [15]N1N-1 -> [15]N1C7H14N3O3
19235,915,C2H1K3O6,237.86843345199998,0,Adduct,15,C1H-1K3O3,C1H2O3,1,0.01,48611,Artifact,0,-0.15252339124464906,0,0,0,NA,0,-0.15252339124464906,1354,5.860406367628118,237.86872354766945,13.96245,0,-0.15252339124464906,1,2K-2H H-2K2 + C1H1K1O3 + C1H2O3 -> C2H1K3O6
19252,916,[13]C1C18H34N4O7,431.24610425,6,Natural_abundance,5550,C19H34N4O7,[13]C1C-1,1,0.02,48635,Artifact,0,-0.2081592564713744,0,0,0,NA,0.30707865007911417,0.09891939360773977,1355,3.859730559279653,431.2465235476694,11.34402,0,0.09891939360773977,1,Peak 5550 C19H34N4O7 + [13]C1C-1 -> [13]C1C18H34N4O7
19261,917,Unknown,636.2478743403806,0,Unknown,917,Unknown,,0,0,48658,Unknown,0,-0,NA,0,0,NA,0,0,1356,5.793393643616417,636.2487235476694,2.529444,-0.5,-0.5,1,Unknown
19272,918,C3Cr1H6K3O21P3,639.693069836,1,Adduct,3320,C2Cr1H4K3O18P3,C1H2O3,1,0.03,48671,Artifact,0,-0.9377167832269837,0,0,0,NA,0,-0.9377167832269837,1359,5.829174847319742,639.6927235476695,13.95752,0,-0.9377167832269837,1,Trimetaphosphoric acid H3O9P3 + Cr1O3 + Peak 915 -> C2Cr1H4K3O18P3 + C1H2O3 -> C3Cr1H6K3O21P3
19282,919,C25H50N1O12P1,587.307062524,2,Adduct,3269,C24H48N1O9P1,C1H2O3,1,0.01,48679,Artifact,0,-0.31634945162965983,0,0,0,NA,0,-0.31634945162965983,1360,5.764594025359669,587.3082235476695,7.105339,0,-0.31634945162965983,1,Peak 1126 C25H47O12P1 + H3N1 -> C25H50N1O12P1
19301,920,C8H14K1N3O4,255.06213781000002,2,Adduct,1602,C6H11K1N2O4,C2H3N1,1,0.02,48718,Artifact,0,-0.19194942221731612,0,0,0,NA,0,-0.19194942221731612,1365,5.785193291119778,255.06242354766945,11.2998,0,-0.19194942221731612,1,Glycyl-L-proline C7H12N2O3 - H-1N-1O1 + C1H1K1O2 -> C8H14K1N3O4
19309,921,[13]C1C14H10O4,255.06126364,11,Natural_abundance,4247,C15H10O4,[13]C1C-1,1,0.01,48737,Artifact,0,-0.7375726584764316,0,0,0,NA,0,-0.7375726584764316,1366,4.042037166546192,255.06202354766944,11.96491,0,-0.7375726584764316,1,Daidzein C15H10O4 + [13]C1C-1 -> [13]C1C14H10O4
19320,922,C1H-1K1Na2O3,143.920165048,0,Adduct,123674,H-2Na2,C1H1K1O3,1,0,48769,Artifact,0,-0.3841855247974404,0,0,0,NA,0,-0.3841855247974404,1370,5.891202050803853,143.92052354766943,14.52728,0,-0.3841855247974404,1,2Na-2H H-2Na2 + C1H1K1O3
19322,923,C22H28N7O9P1,565.168612072,13,Metabolite,2554,C20H24N7O9P1,C2H4,1,1,48777,Putative metabolite,0,-0.1318889907827938,0,0,0,NA,0,-0.1318889907827938,1374,5.72976418688583,565.1695235476694,2.52455,0,-0.1318889907827938,1,Hexobarbital C12H16N2O3 + C10H12N5O6P1 -> C22H28N7O9P1
19331,924,C13H20O3S2,288.085385988,4,Adduct,249,C12H18O1S2,C1H2O2,1,1.01,48818,Artifact,0,-0.7177927739945972,0,0,0,NA,0,-0.7177927739945972,1375,5.800484317053099,288.0862235476694,4.334845,0,-0.7177927739945972,1,Peak 249 C12H18O1S2 + C1H2O2 -> C13H20O3S2
19341,925,C7H17N3O2,175.13207684399998,1,Metabolite,2639,C8H17N3O4,C1O2,-1,1,48863,Putative metabolite,0,-0.17320721886578766,0,0,0,NA,0,-0.17320721886578766,1378,5.879340235254314,175.13242354766945,10.35915,0,-0.17320721886578766,1,N-Acetylornithine C7H14N2O3 + H3N1O-1 -> C7H17N3O2
19343,926,C14H27N3O4,301.20015642,3,Metabolite,3275,C14H26N2O5,H-1N-1O1,-1,2,48898,Putative metabolite,0,-0.04502371428531432,0,0,0,NA,0,-0.04502371428531432,1379,5.742764764757724,301.2006235476694,7.095434,0,-0.04502371428531432,1,Isoleucyl-Lysine C12H25N3O3 + C2H2O1 -> C14H27N3O4
19346,927,C5H10N4,126.090546402,3,Metabolite,3394,C6H10N4O1,C1O1,-1,1,48918,Putative metabolite,0,-0.202259054125418,0,0,0,NA,0,-0.202259054125418,1380,5.817590054414939,126.09082354766943,16.99256,0,-0.202259054125418,1,5-Methylcytosine C5H7N3O1 + H3N1O-1 -> C5H10N4
19349,928,C5H10N4,126.090546402,3,Metabolite,3394,C6H10N4O1,C1O1,-1,1,48935,Putative metabolite,0,-0.202259054125418,0,0,0,NA,0,-0.202259054125418,1381,5.617770131254641,126.09082354766943,12.21137,0,-0.202259054125418,1,5-Methylcytosine C5H7N3O1 + H3N1O-1 -> C5H10N4
19350,929,Unknown,379.3298881205852,0,Unknown,929,Unknown,,0,0,48939,Unknown,0,-0,NA,0,0,NA,0,0,1385,5.773991234959934,379.3304235476694,2.686706,-0.5,-0.5,1,Unknown
19351,930,C11H22N6O4,302.1702532,4,Metabolite,19642,C11H22N6O4,,1,0,48941,Metabolite,0.5,-0.04824679781761141,NA,0,0,NA,0,0.45175320218238857,1386,5.855042558409791,302.1707235476694,14.36008,0.1,0.5517532021823885,1,Arginyl-Glutamine C11H22N6O4
19361,931,Ring_artifact_C6H14N4O2,174.14693871552723,NA,Ring_artifact,3,C6H14N4O2,Ring_artifact,1,0.01,48979,Artifact,0,-0,0,0,0,NA,0,0,1387,5.368759684109189,174.14722354766946,16.84645,0,0,1,L-Arginine C6H14N4O2 + Ring_artifact -> Ring_artifact_C6H14N4O2
19387,932,C41H55N2O12P1S2Si1,890.27032964,17,Adduct,2929,C40H54N1O12P1S2Si1,C1H1N1,1,1.03,49362,Artifact,0,-0.20529887538510463,0,0,0,NA,0,-0.20529887538510463,1388,5.78322728039639,890.2711235476695,2.446395,0,-0.20529887538510463,1,Peak 198 C30H35N1O6 + Peak 2018 -> C40H52N1O9P1S2 + H2O3Si1 -> C40H54N1O12P1S2Si1 + C1H1N1 -> C41H55N2O12P1S2Si1
19597,933,[13]C1C7H15N5O2,214.12592958800002,3,Natural_abundance,136,C8H15N5O2,[13]C1C-1,1,0.02,49559,Artifact,0,-0.09270185382785952,0,0,0,NA,0,-0.09270185382785952,1389,5.840025572017096,214.12622354766944,12.19664,0,-0.09270185382785952,1,Peak 136 C8H15N5O2 + [13]C1C-1 -> [13]C1C7H15N5O2
19600,934,[13]C1C5H7N5O1,166.06841470400002,6,Natural_abundance,104,C6H7N5O1,[13]C1C-1,1,0.01,49562,Artifact,0,-0.1990802817611336,0,0,0,NA,0,-0.1990802817611336,1390,5.851422016820537,166.06862354766943,7.760867,0,-0.1990802817611336,1,7-Methylguanine C6H7N5O1 + [13]C1C-1 -> [13]C1C5H7N5O1
19604,935,[13]C1C5H7N5O1,166.06841470400002,6,Natural_abundance,105,C6H7N5O1,[13]C1C-1,1,0.01,49566,Artifact,0,-0.10200008338076831,0,0,0,NA,0,-0.10200008338076831,1391,3.720080272015235,166.06872354766944,10.16882,0,-0.10200008338076831,1,7-Methylguanine C6H7N5O1 + [13]C1C-1 -> [13]C1C5H7N5O1
19606,936,C14H24K2O13,478.04910460400004,2,Heterodimer,1212,C12H22O11,28,1,0.01,49575,Artifact,0,-0.27502203635734485,0,0,0,NA,0.8131469047987963,0.5381248684414515,1392,5.722170566795006,478.0500235476694,13.89856,0,0.5381248684414515,1,Lactose C12H22O11 + H-1K1 -> C12H21K1O11 + C2H3K1O2 -> C14H24K2O13
19661,937,C27H38N4O14P2,704.1859748439999,13,Heterodimer,2205,C14H19N2O9P1,9314,1,1.01,49755,Artifact,0,-0.13027656146953048,0,0,0,NA,0,-0.13027656146953048,1393,5.729989715549852,704.1867235476694,2.519656,0,-0.13027656146953048,1,Peak 43 C18H29N2O11P1 + Peak 1585 -> C27H38N4O14P2
19846,938,C21H41N1O8,435.28321723400006,3,Adduct,436,C20H37N1O7,C1H4O1,1,1.01,49954,Artifact,0,-0.3416743464576177,0,0,0,NA,0,-0.3416743464576177,1398,4.548066366995546,435.2835235476694,7.105339,0,-0.3416743464576177,1,Peak 436 C20H37N1O7 + C1H4O1 -> C21H41N1O8
19851,939,Ring_artifact_C6H13N3O3,175.12943751557748,NA,Ring_artifact,5,C6H13N3O3,Ring_artifact,1,0.01,49966,Artifact,0,-0,0,0,0,NA,0,0,1400,5.005669558170551,175.12972354766944,13.63312,0,0,1,citrulline C6H13N3O3 + Ring_artifact -> Ring_artifact_C6H13N3O3
19853,940,C15Cl1H13O6,324.0400658,9,Metabolite,28676,C15Cl1H13O6,,1,0,49969,Metabolite,0.5,-0.32426908180733993,NA,0,0,NA,0,0.17573091819266007,1401,3.847976199831797,324.0403235476694,17.3705,0.1,0.27573091819266005,1,6-Chlorocatechin C15Cl1H13O6
19862,941,C20H39N1O10,453.25739647,2,Adduct,416,C18H35N1O8,C2H4O2,1,0.02,49987,Artifact,0,-0.22212640243490825,0,0,0,NA,0,-0.22212640243490825,1402,4.84516583910937,453.2582235476694,7.110301,0,-0.22212640243490825,1,"9,12,13-TriHOME C18H34O5 + H1N1O3 -> C18H35N1O8 + C2H4O2 -> C20H39N1O10"
19869,942,C20H39N1O10,453.25739647,2,Metabolite,1312,C19H37N1O10,C1H2,1,2,50009,Putative metabolite,0,-0.11181394128806296,0,0,0,NA,0,-0.11181394128806296,1404,4.583229018381859,453.2581235476694,4.235134,0,-0.11181394128806296,1,Methyl cellulose C20H38O11 - H-1N-1O1 -> C20H39N1O10
19874,943,C8H15O10P1,302.04028313599997,2,Fragment,1236,C9H17O11P1,C1H2O1,-1,0.01,50041,Artifact,0,-0.001025912464522461,0,0,0,NA,0,-0.001025912464522461,1405,5.850974287398172,302.0407235476694,14.15463,0,-0.001025912464522461,1,N-Gluconyl ethanolamine phosphate C8H18N1O10P1 - H3N1 -> C8H15O10P1
19905,944,C21H28K1N7O18P2S1,799.032382704,13,Adduct,113,C21H27N7O14P2,H1K1O4S1,1,0.01,50149,Artifact,0,-0.06706623055263436,0,0,0,NA,0.6156046885577855,0.5485384580051511,1407,5.755005540106159,799.0333235476695,13.88378,0,0.5485384580051511,1,NAD C21H27N7O14P2 + H1K1O4S1 -> C21H28K1N7O18P2S1
19958,945,C10H17N1O5S1,263.08274334000004,2,Adduct,205,C8H14O5S1,C2H3N1,1,0.02,50215,Artifact,0,-0.025170644906359767,0,0,0,NA,0,-0.025170644906359767,1408,5.760489221540693,263.0831235476694,2.563656,0,-0.025170644906359767,1,Peak 3534 C8H16O6S1 - H2O1 -> C8H14O5S1 + C2H3N1 -> C10H17N1O5S1
19968,946,C10H17N1O5S1,263.08274341799995,3,Adduct,7687,C9H15N1O2S1,C1H2O3,1,0.01,50240,Artifact,0,-0.1647351555784642,0,0,0,NA,0,-0.1647351555784642,1409,4.64574378353945,263.08322354766943,14.16964,0,-0.1647351555784642,1,3-Methoxytyramine C9H13N1O2 + H2S1 + C1H2O3 -> C10H17N1O5S1
19994,947,[13]C1C14H23K1N2O17P2,605.0142570080001,6,Natural_abundance,211,C15H23K1N2O17P2,[13]C1C-1,1,0.02,50276,Artifact,0,-0.45906197634879714,0,0,0,NA,0,-0.45906197634879714,1410,5.804797776401038,605.0156235476695,13.90839,0,-0.45906197634879714,1,UDP-D-glucose C15H24N2O17P2 + H-1K1 -> C15H23K1N2O17P2 + [13]C1C-1 -> [13]C1C14H23K1N2O17P2
20065,948,C12H25N1O12S1,407.109745956,2,Adduct,2205,C12H22O12S1,H3N1,1,1.01,50360,Artifact,0,-0.6241999257489312,0,0,0,NA,0,-0.6241999257489312,1411,5.736035653905849,407.11082354766944,2.662028,0,-0.6241999257489312,1,Peak 2205 C12H22O12S1 + H3N1 -> C12H25N1O12S1
20082,949,C6H15N1Na2O8,275.05930573,1,Adduct,8417,C6H14N1Na1O7,H1Na1O1,1,0.02,50396,Artifact,0,-0.5630393275691,0,0,0,NA,0,-0.5630393275691,1412,3.702889781678076,275.0600235476694,9.841434,0,-0.5630393275691,1,Galacturonic acid C6H10O7 + H3N1O-1 + H1Na1O1 -> C6H14N1Na1O7 + H1Na1O1 -> C6H15N1Na2O8
20096,950,C9H18N1Na1O6Si1,287.080108416,2,Adduct,8623,C8H17N1O4Si1,C1H1Na1O2,1,1.01,50491,Artifact,0,-0.013286359148305671,0,0,0,NA,0,-0.013286359148305671,1413,5.865760999540309,287.08052354766943,13.02198,0,-0.013286359148305671,1,Peak 8623 C8H17N1O4Si1 + C1H1Na1O2 -> C9H18N1Na1O6Si1
20126,951,[41]K1C3H1K4O9,377.77871018199994,0,Natural_abundance,394,C3H1K5O9,[41]K1K-1,1,0.03,50599,Artifact,0,-0.026691417630272028,0,0,0,NA,0,-0.026691417630272028,1415,5.819170737116549,377.7792235476694,13.97228,0,-0.026691417630272028,1,2K-2H H-2K2 + C1H1K1O3 + [41]K1K-1 -> [41]K1C1H-1K2O3 + C1H1K1O3 -> [41]K1C2K3O6 + C1H1K1O3 -> [41]K1C3H1K4O9
20189,952,C10H25N1O4,223.178358266,0,Adduct,786,C10H22O4,H3N1,1,1.01,50634,Artifact,0,-0.04607577846962213,0,0,0,NA,0,-0.04607577846962213,1417,5.689002664447672,223.17872354766945,2.942734,0,-0.04607577846962213,1,Peak 786 C10H22O4 + H3N1 -> C10H25N1O4
20192,953,[13]C1C8H18O6,223.11369314,1,Natural_abundance,9114,C9H18O6,[13]C1C-1,1,0.01,50638,Artifact,0,-0.19221395470358002,0,0,0,NA,0,-0.19221395470358002,1424,4.393020341533591,223.11412354766944,3.081589,0,-0.19221395470358002,1,Isopropyl beta-D-glucoside C9H18O6 + [13]C1C-1 -> [13]C1C8H18O6
20203,954,[13]C1H-1K3O3,176.87139436799998,0,Natural_abundance,15,C1H-1K3O3,[13]C1C-1,1,0.01,50652,Artifact,0,-0.4494218053838419,0,0,0,NA,0,-0.4494218053838419,1425,5.835108578445004,176.87152354766945,13.95752,0,-0.4494218053838419,1,2K-2H H-2K2 + C1H1K1O3 + [13]C1C-1 -> [13]C1H-1K3O3
20218,955,[13]C2C6H9N1,121.080208944,5,Natural_abundance,4791,[13]C1C7H9N1,[13]C1C-1,1,0.02,50672,Artifact,0,-0.4353174363619691,0,0,0,NA,0,-0.4353174363619691,1428,4.368263039318276,121.08032354766942,8.883034,0,-0.4353174363619691,1,Peak 1091 C8H9N1 + [13]C1C-1 -> [13]C1C7H9N1 + [13]C1C-1 -> [13]C2C6H9N1
20219,956,Unknown,118.12100714136433,0,Unknown,956,Unknown,,0,0,50673,Unknown,0,-0,NA,0,0,NA,0,0,1429,5.765038958250591,118.12122354766943,16.92911,-0.5,-0.5,1,Unknown
