ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,Input_id,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
14960,757,C44H79N2O8P1,794.557404042,6,Adduct,306,C43H78N1O8P1,C1H1N1,1,0.01,32205,Artifact,0,-0.12554515787147974,0,NA,0,0,NA,0,-0.12554515787147974,1009,5.127168393339893,794.5576035476695,2.239,0,-0.12554515787147974,1,Peak 818 C44H81N2O9P1 - H2O1 -> C44H79N2O8P1
14984,758,C21H33N1O6,395.2307877399999,6,Metabolite,404,C21H33N1O5,O1,1,2,32262,Putative metabolite,0,-0.22669328410748676,0,NA,0,0,NA,0,-0.22669328410748676,1010,4.077594571162834,395.2306085476694,2.239,0,-0.22669328410748676,1,Pteroside Z C21H30O7 + H3N1O-1 -> C21H33N1O6
14989,759,C24H34N1Na1O4S1,455.210623982,8,Adduct,745,C24H35N1O4S1,H-1Na1,1,0.03,32287,Artifact,0,-0.028081143132869323,0,NA,0,0,NA,0,-0.028081143132869323,1011,4.371325186356278,455.2106495476694,2.239,0,-0.028081143132869323,1,Peak 745 C24H35N1O4S1 + H-1Na1 -> C24H34N1Na1O4S1
15004,760,C46H79N2O9P1,834.552318622,10,Adduct,766,C46H76N1O9P1,H3N1,1,0.02,32319,Artifact,0,-0.021523916839367947,0,NA,0,0,NA,0,-0.021523916839367947,1014,6.618975580145609,834.5523545476694,2.244,0,-0.021523916839367947,1,"PS(18:0/20:4(8Z,11Z,14Z,17Z)) C44H78N1O10P1 - H2O1 -> C44H76N1O9P1 + C2H3N1 -> C46H79N2O9P1"
15059,761,C46H81N2O9P1,836.567968654,8,Adduct,842,C44H78N1O9P1,C2H3N1,1,0.02,32424,Artifact,0,-0.7226587532786031,0,NA,0,0,NA,0,-0.7226587532786031,1015,6.378551029382126,836.5667595476694,2.244,0,-0.7226587532786031,1,Peak 707 C46H78N1O9P1 + H3N1 -> C46H81N2O9P1
15087,762,[13]C1C40H70O4,627.530765512,7,Natural_abundance,819,C41H70O4,[13]C1C-1,1,1.01,32497,Artifact,0,-0.5211184099312709,0,NA,0,0,NA,0,-0.5211184099312709,1016,5.449882957600359,627.5314195476694,2.244,0,-0.5211184099312709,1,Peak 819 C41H70O4 + [13]C1C-1 -> [13]C1C40H70O4
15093,763,C46H80N1O9P1,821.557069622,9,Adduct,631,C46H77O9P1,H3N1,1,0.02,32504,Artifact,0,-0.32494740125650456,0,NA,0,0,NA,0,-0.32494740125650456,1017,4.776141065865908,821.5576035476695,2.244,0,-0.32494740125650456,1,Peak 631 C46H77O9P1 + H3N1 -> C46H80N1O9P1
15126,764,[13]C1C45H81N2O9P1,837.571323494,8,Natural_abundance,761,C46H81N2O9P1,[13]C1C-1,1,0.03,32611,Artifact,0,-0.46559994873852334,0,NA,0,0,NA,0,-0.46559994873852334,1018,6.013216883667206,837.5705435476694,2.244,0,-0.46559994873852334,1,Peak 761 C46H81N2O9P1 + [13]C1C-1 -> [13]C1C45H81N2O9P1
15179,765,C45H79N2O9P1,822.552318622,7,Adduct,949,C43H76N1O9P1,C2H3N1,1,0.02,32695,Artifact,0,-0.9123587858676274,0,NA,0,0,NA,0,-0.9123587858676274,1019,5.112128594527761,822.5538195476695,2.244,0,-0.9123587858676274,1,Peak 842 C44H78N1O9P1 + C1H1N1 -> C45H79N2O9P1
15214,766,C46H76N1O9P1,817.525769504,9,Fragment,760,C46H79N2O9P1,H3N1,-1,0.03,32790,Artifact,0,-0.4635672408081867,0,NA,0,0,NA,0,-0.4635672408081867,1020,5.704476710608624,817.5250115476695,2.244,0,-0.4635672408081867,1,"PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C46H75O10P1 + H3N1 -> C46H78N1O10P1 - H2O1 -> C46H76N1O9P1"
15258,767,[13]C1C49H89N2O9P1,893.633923762,7,Natural_abundance,800,C50H89N2O9P1,[13]C1C-1,1,0.03,32884,Artifact,0,-0.22480439631172602,0,NA,0,0,NA,0,-0.22480439631172602,1021,5.3477239974304664,893.6343255476695,2.244,0,-0.22480439631172602,1,Peak 800 C50H89N2O9P1 + [13]C1C-1 -> [13]C1C49H89N2O9P1
15276,768,[13]C1C45H77N2O9P1,833.540023362,11,Natural_abundance,799,C46H77N2O9P1,[13]C1C-1,1,0.03,32925,Artifact,0,-0.14767477417124686,0,NA,0,0,NA,0,-0.14767477417124686,1022,5.372004993919036,833.5402695476695,2.244,0,-0.14767477417124686,1,Peak 799 C46H77N2O9P1 + [13]C1C-1 -> [13]C1C45H77N2O9P1
15349,769,[13]C1C40H68O4,625.5151154880001,9,Natural_abundance,797,C41H68O4,[13]C1C-1,1,0.02,33026,Artifact,0,-0.5915601806197593,0,NA,0,0,NA,0,-0.5915601806197593,1023,5.385975419636602,625.5158555476695,2.244,0,-0.5915601806197593,1,Peak 797 C41H68O4 + [13]C1C-1 -> [13]C1C40H68O4
15355,770,[13]C1C49H91N2O9P1,895.649573862,8,Natural_abundance,748,C50H91N2O9P1,[13]C1C-1,1,0.03,33033,Artifact,0,-0.10756755494938587,0,NA,0,0,NA,0,-0.10756755494938587,1024,5.343440698977438,895.6497665476695,2.244,0,-0.10756755494938587,1,Peak 748 C50H91N2O9P1 + [13]C1C-1 -> [13]C1C49H91N2O9P1
15367,771,C43H70O4,650.52741072,9,Metabolite,1196,C43H70O3,O1,1,1,33053,Putative metabolite,0,-0.5947694568583884,0,NA,0,0,NA,0,-0.5947694568583884,1025,5.25587260547392,650.5281845476695,2.244,0,-0.5947694568583884,1,"DG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0) C43H70O5 - O1 -> C43H70O4"
15374,772,[13]C1C42H68O4,649.5151154560001,10,Natural_abundance,749,C43H68O4,[13]C1C-1,1,1.01,33069,Artifact,0,-0.28797764710334756,0,NA,0,0,NA,0,-0.28797764710334756,1026,5.249338097956519,649.5154895476695,2.244,0,-0.28797764710334756,1,Peak 749 C43H68O4 + [13]C1C-1 -> [13]C1C42H68O4
15382,773,[13]C1C51H89N2O9P1,917.633923762,10,Natural_abundance,715,C52H89N2O9P1,[13]C1C-1,1,1.01,33083,Artifact,0,-0.2521624677803961,0,NA,0,0,NA,0,-0.2521624677803961,1027,5.185446584680516,917.6343865476695,2.244,0,-0.2521624677803961,1,Peak 715 C52H89N2O9P1 + [13]C1C-1 -> [13]C1C51H89N2O9P1
15406,774,C46H75N1Na1O9P1,839.50771415,11,Adduct,559,C46H72Na1O9P1,H3N1,1,0.03,33131,Artifact,0,-0.19618501648221512,0,NA,0,0,NA,0,-0.19618501648221512,1028,5.123253749849869,839.5080435476694,2.244,0,-0.19618501648221512,1,Peak 766 C46H76N1O9P1 + H-1Na1 -> C46H75N1Na1O9P1
15464,775,C58H88O7,896.65300512,15,Metabolite,4140,C57H88O6,C1O1,1,1,33251,Putative metabolite,0,-0.10403820067372141,0,NA,0,0,NA,0,-0.10403820067372141,1029,4.816367572713905,896.6528185476694,2.244,0,-0.10403820067372141,1,Triparinarin C57H86O6 + C1H2O1 -> C58H88O7
15474,776,Unknown,854.6158315476695,0,Unknown,776,Unknown,,0,0,33261,Unknown,0,-0,NA,NA,0,0,NA,0,0,1030,4.312023293682266,854.6158315476695,2.244,-0.5,-0.5,1,Unknown
15486,777,C23H34N2O6,434.241686856,8,Metabolite,662,C18H26N2O6,C5H8,1,1,33296,Putative metabolite,0,-0.3508318968530738,0,NA,0,0,NA,0,-0.3508318968530738,1031,3.9292082554404364,434.2419915476694,2.244,0,-0.3508318968530738,1,Bufotenine O-glucoside C18H26N2O6 + C5H8 -> C23H34N2O6
15494,778,C20H26O5,346.1780239,8,Metabolite,25779,C20H26O5,,1,0,33326,Metabolite,0.5,-0.48147529251979737,NA,NA,0,0,NA,0,0.01852470748020263,1032,4.469155769098602,346.1776905476694,2.244,0.1,0.11852470748020263,1,Gibberellin A113 C20H26O5
15508,779,C48H87N2O10P1,882.6098335099999,6,Adduct,372,C46H83N2O8P1,C2H4O2,1,0.02,33385,Artifact,0,-0.044208475043465124,0,NA,0,0,NA,0,-0.044208475043465124,1033,4.880148756261416,882.6099115476695,2.244,0,-0.044208475043465124,1,"PC(DiMe(11,3)/DiMe(11,3)) C48H84N1O10P1 + H3N1 -> C48H87N2O10P1"
15541,780,[13]C2C42H78N1O9P1,797.5481292280001,8,Natural_abundance,815,[13]C1C43H78N1O9P1,[13]C1C-1,1,0.03,33447,Artifact,0,-0.4499291668301895,0,NA,0,0,NA,0,-0.4499291668301895,1034,4.695923522725892,797.5474115476695,2.244,0,-0.4499291668301895,1,Peak 842 C44H78N1O9P1 + [13]C1C-1 -> [13]C1C43H78N1O9P1 + [13]C1C-1 -> [13]C2C42H78N1O9P1
15583,781,[13]C1C45H75N1Na1O9P1,840.5110689840001,10,Natural_abundance,774,C46H75N1Na1O9P1,[13]C1C-1,1,0.03,33516,Artifact,0,-0.12994256626507208,0,NA,0,0,NA,0,-0.12994256626507208,1035,4.78239647262442,840.5108505476695,2.244,0,-0.12994256626507208,1,Peak 766 C46H76N1O9P1 + [13]C1C-1 -> [13]C1C45H76N1O9P1 + H-1Na1 -> [13]C1C45H75N1Na1O9P1
15684,782,C50H87N2O10P1,906.609833542,8,Adduct,703,C49H86N1O10P1,C1H1N1,1,0.01,33636,Artifact,0,-0.14394597312735757,0,NA,0,0,NA,0,-0.14394597312735757,1036,4.714155823287986,906.6100945476695,2.244,0,-0.14394597312735757,1,"PC(DiMe(11,3)/DiMe(11,3)) C48H84N1O10P1 + C2H3N1 -> C50H87N2O10P1"
15716,783,C27Cl1H42N1O6,511.270065778,8,Fragment,740,C27Cl1H44N1O7,H2O1,-1,0.02,33709,Artifact,0,-0.1806967410592034,0,NA,0,0,NA,0,-0.1806967410592034,1037,4.615932719731568,511.2702505476694,2.244,0,-0.1806967410592034,1,Peak 944 C27H43N1O7 + Cl1H1 -> C27Cl1H44N1O7 - H2O1 -> C27Cl1H42N1O6
15748,784,C46H80N2Na1O9P1,858.5499133379999,9,Adduct,754,C46H77N1Na1O9P1,H3N1,1,0.02,33755,Artifact,0,-0.995404951428643,0,NA,0,0,NA,0,-0.995404951428643,1038,4.55370808040873,858.5516225476695,2.244,0,-0.995404951428643,1,Peak 706 C46H79N2O8P1 + H1Na1O1 -> C46H80N2Na1O9P1
15788,785,C47H81N2O7P1S1,848.550210136,8,Adduct,853,C45H78N1O7P1S1,C2H3N1,1,1.01,33903,Artifact,0,-0.1028744842980685,0,NA,0,0,NA,0,-0.1028744842980685,1039,4.498524166699934,848.5500355476695,2.244,0,-0.1028744842980685,1,Peak 808 C47H78N1O7P1S1 + H3N1 -> C47H81N2O7P1S1
15834,786,C45H83N2O9P1,826.5836187900001,6,Adduct,757,C44H79N2O8P1,C1H4O1,1,0.02,33945,Artifact,0,-0.36097840306890483,0,NA,0,0,NA,0,-0.36097840306890483,1040,4.943660680792755,826.5842155476695,2.244,0,-0.36097840306890483,1,Peak 757 C44H79N2O8P1 + C1H4O1 -> C45H83N2O9P1
15861,787,C43H79N2O9P1,798.552318622,7,Adduct,949,C43H76N1O9P1,H3N1,1,0.02,33993,Artifact,0,-0.7488085887090647,0,NA,0,0,NA,0,-0.7488085887090647,1041,5.19928049668284,798.5535145476695,2.244,0,-0.7488085887090647,1,"PS(18:0/20:4(8Z,11Z,14Z,17Z)) C44H78N1O10P1 + H3N1 -> C44H81N2O10P1 - C1H2O1 -> C43H79N2O9P1"
15896,788,C46H82N3O9P1,851.5788677159999,8,Adduct,760,C46H79N2O9P1,H3N1,1,0.03,34092,Artifact,0,-0.5156118614796658,0,NA,0,0,NA,0,-0.5156118614796658,1042,5.472547931213865,851.5779895476695,2.244,0,-0.5156118614796658,1,Peak 760 C46H79N2O9P1 + H3N1 -> C46H82N3O9P1
15934,789,C44H77N2O9P1,808.5366685580001,7,Adduct,949,C43H76N1O9P1,C1H1N1,1,0.02,34144,Artifact,0,-0.18860596017273992,0,NA,0,0,NA,0,-0.18860596017273992,1043,7.225308199435091,808.5369735476695,2.249,0,-0.18860596017273992,1,Peak 855 C42H74N1O9P1 + C2H3N1 -> C44H77N2O9P1
15991,790,B1C49H86N2O8P1S1,904.593555404,10,Adduct,489,B1C49H83N1O8P1S1,H3N1,1,1.02,34305,Artifact,0,-0.034742857779437177,0,NA,0,0,NA,0,-0.034742857779437177,1044,4.401079361410195,904.5934925476695,2.249,0,-0.034742857779437177,1,Peak 722 C49H87N2O7P1S1 + B1H-1O1 -> B1C49H86N2O8P1S1
16022,791,[13]C1C43H81N2O9P1,813.571323494,8,Natural_abundance,818,C44H81N2O9P1,[13]C1C-1,1,0.03,34349,Artifact,0,-0.14193367189820819,0,NA,0,0,NA,0,-0.14193367189820819,1045,6.433804342835693,813.5710925476694,2.249,0,-0.14193367189820819,1,Peak 818 C44H81N2O9P1 + [13]C1C-1 -> [13]C1C43H81N2O9P1
16057,792,C45H82N1O7P1S1,811.5549612159999,7,Adduct,802,C45H79O7P1S1,H3N1,1,1.02,34462,Artifact,0,-0.27436938397351845,0,NA,0,0,NA,0,-0.27436938397351845,1046,6.390310499604712,811.5554065476695,2.249,0,-0.27436938397351845,1,Peak 802 C45H79O7P1S1 + H3N1 -> C45H82N1O7P1S1
16104,793,C50H87N2O9P1,890.614918922,10,Fragment,858,C50H89N2O10P1,H2O1,-1,0.02,34533,Artifact,0,-0.10463238743081389,0,NA,0,0,NA,0,-0.10463238743081389,1047,6.112207543030818,890.6147325476695,2.249,0,-0.10463238743081389,1,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z)) C50H86N1O10P1 + H3N1 -> C50H89N2O10P1 - H2O1 -> C50H87N2O9P1"
16121,794,C46H80N3O9P1,849.563217628,11,Adduct,799,C46H77N2O9P1,H3N1,1,0.03,34605,Artifact,0,-0.14306194375075698,0,NA,0,0,NA,0,-0.14306194375075698,1048,6.004876154772826,849.5629745476695,2.249,0,-0.14306194375075698,1,Peak 855 C42H74N1O9P1 + C2H3N1 -> C44H77N2O9P1 + C2H3N1 -> C46H80N3O9P1
16167,795,[13]C1C40H66O4,623.49946542,9,Natural_abundance,820,C41H66O4,[13]C1C-1,1,1.01,34667,Artifact,0,-0.27115313502123434,0,NA,0,0,NA,0,-0.27115313502123434,1049,5.905624175350369,623.4998035476694,2.249,0,-0.27115313502123434,1,Peak 820 C41H66O4 + [13]C1C-1 -> [13]C1C40H66O4
16176,796,[13]C1C43H74N1O9P1,792.5134742560001,9,Natural_abundance,821,C44H74N1O9P1,[13]C1C-1,1,0.02,34677,Artifact,0,-0.11627036975201326,0,NA,0,0,NA,0,-0.11627036975201326,1050,5.856046921101603,792.5136585476695,2.249,0,-0.11627036975201326,1,Peak 821 C44H74N1O9P1 + [13]C1C-1 -> [13]C1C43H74N1O9P1
16232,797,C41H68O4,624.511760684,8,Metabolite,1328,C41H66O3,H2O1,1,1,34783,Putative metabolite,0,-0.8357438043347186,0,NA,0,0,NA,0,-0.8357438043347186,1051,5.722429796947284,624.5128045476695,2.249,0,-0.8357438043347186,1,"DG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0) C43H70O5 - C2H2O1 -> C41H68O4"
16238,798,C44H76N1O9P1,793.525769504,8,Adduct,1012,C43H74N1O7P1,C1H2O2,1,0.01,34796,Artifact,0,-0.05479111948707105,0,NA,0,0,NA,0,-0.05479111948707105,1052,5.653550028454614,793.5256825476695,2.249,0,-0.05479111948707105,1,"PS(18:0/20:4(8Z,11Z,14Z,17Z)) C44H78N1O10P1 - H2O1 -> C44H76N1O9P1"
16278,799,C46H77N2O9P1,832.536668522,11,Adduct,829,C46H74N1O9P1,H3N1,1,0.02,34929,Artifact,0,-0.2936961745774458,0,NA,0,0,NA,0,-0.2936961745774458,1053,5.685815002826271,832.5371575476695,2.249,0,-0.2936961745774458,1,Peak 821 C44H74N1O9P1 + C2H3N1 -> C46H77N2O9P1
16331,800,C50H89N2O9P1,892.630568922,7,Fragment,864,C50H91N2O10P1,H2O1,-1,0.02,35042,Artifact,0,-0.2550743534637856,0,NA,0,0,NA,0,-0.2550743534637856,1054,5.6310922296051436,892.6301135476695,2.249,0,-0.2550743534637856,1,"PS(18:2(9Z,12Z)/24:1(15Z)) C48H88N1O10P1 + C2H3N1 -> C50H91N2O10P1 - H2O1 -> C50H89N2O9P1"
16344,801,[13]C2C39H70O4,628.5341203520001,7,Natural_abundance,762,[13]C1C40H70O4,[13]C1C-1,1,1.02,35085,Artifact,0,-0.6919308772800841,0,NA,0,0,NA,0,-0.6919308772800841,1055,4.762689463144533,628.5332505476695,2.249,0,-0.6919308772800841,1,Peak 819 C41H70O4 + [13]C1C-1 -> [13]C1C40H70O4 + [13]C1C-1 -> [13]C2C39H70O4
16350,802,[13]C1C43H76N1O9P1,794.529124344,8,Natural_abundance,798,C44H76N1O9P1,[13]C1C-1,1,0.02,35092,Artifact,0,-0.1685251820222745,0,NA,0,0,NA,0,-0.1685251820222745,1056,5.312141221050057,794.5288565476694,2.249,0,-0.1685251820222745,1,"PS(18:0/20:4(8Z,11Z,14Z,17Z)) C44H78N1O10P1 + [13]C1C-1 -> [13]C1C43H78N1O10P1 - H2O1 -> [13]C1C43H76N1O9P1"
16418,803,C27H43N1O6,477.30903812199995,7,Metabolite,5492,C27H42O7,H-1N-1O1,-1,1,35238,Putative metabolite,0,-0.3838453079843498,0,NA,0,0,NA,0,-0.3838453079843498,1057,4.8558476278282505,477.30940454766943,2.249,0,-0.3838453079843498,1,Deoxycholic acid glycine conjugate C26H43N1O5 + C1O1 -> C27H43N1O6
16422,804,C44H90N3Na1O12S1,907.61429072400006,2,Adduct,974,C43H88N3Na1O9S1,C1H2O3,1,1.03,35290,Artifact,0,-0.10898003227670608,0,NA,0,0,NA,0,-0.10898003227670608,1058,4.720723701368112,907.6144885476695,2.249,0,-0.10898003227670608,1,Peak 630 C42H86N2O12S1 - C1O2 -> C41H86N2O10S1 + C1H1Na1O2 -> C42H87N2Na1O12S1 + C2H3N1 -> C44H90N3Na1O12S1
16470,805,C25H39N1O7,465.272652648,7,Adduct,321,C23H35N1O5,C2H4O2,1,0.01,35305,Artifact,0,-0.468434655391237,0,NA,0,0,NA,0,-0.468434655391237,1060,4.1006845083574746,465.27308854766943,2.249,0,-0.468434655391237,1,quinolinate C7H5N1O4 + C16H30O1 + C2H4O2 -> C25H39N1O7
16478,806,C34H62N4O7S1,670.4339211019999,8,Adduct,1071,C34H59N3O7S1,H3N1,1,1.02,35333,Artifact,0,-1.119091891953308,0,NA,0,0,NA,0,-1.119091891953308,1061,4.923738817682321,670.4324205476695,2.249,0,-1.119091891953308,1,Peak 1071 C34H59N3O7S1 + H3N1 -> C34H62N4O7S1
16493,807,[13]C1C49H85N2O9P1,889.602623662,11,Natural_abundance,863,C50H85N2O9P1,[13]C1C-1,1,0.03,35345,Artifact,0,-0.11627982196584154,0,NA,0,0,NA,0,-0.11627982196584154,1062,4.67068991798195,889.6028305476694,2.249,0,-0.11627982196584154,1,Peak 863 C50H85N2O9P1 + [13]C1C-1 -> [13]C1C49H85N2O9P1
16528,808,[13]C1B1C44H76N2O7P1S1,831.523745344,9,Natural_abundance,848,B1C45H76N2O7P1S1,[13]C1C-1,1,1.03,35477,Artifact,0,-0.046178074257017115,0,NA,0,0,NA,0,-0.046178074257017115,1063,4.755779204320177,831.5236685476694,2.249,0,-0.046178074257017115,1,Peak 576 C45H79N2O7P1S1 + B1H-3 -> B1C45H76N2O7P1S1 + [13]C1C-1 -> [13]C1B1C44H76N2O7P1S1
16604,809,C46H84N3O9P1,853.594517764,7,Adduct,786,C45H83N2O9P1,C1H1N1,1,0.03,35513,Artifact,0,-0.0432193904214875,0,NA,0,0,NA,0,-0.0432193904214875,1064,5.50965775643665,853.5945915476694,2.249,0,-0.0432193904214875,1,Peak 761 C46H81N2O9P1 + H3N1 -> C46H84N3O9P1
16631,810,C26H41N1O6,463.293388036,7,Fragment,944,C27H43N1O7,C1H2O1,-1,0.01,35553,Artifact,0,-0.2908650073009617,0,NA,0,0,NA,0,-0.2908650073009617,1065,4.672424447376791,463.2936575476694,2.249,0,-0.2908650073009617,1,Peak 944 C27H43N1O7 - C1H2O1 -> C26H41N1O6
16636,811,C22H28O1,308.21401555200003,9,Metabolite,5350,C24H32O1,C2H4,-1,2,35608,Putative metabolite,0,-0.1833071561990497,0,NA,0,0,NA,0,-0.1833071561990497,1066,4.520456246893401,308.2141285476694,2.249,0,-0.1833071561990497,1,15beta-Hydroxydesogestrel C22H30O2 - H2O1 -> C22H28O1
16642,812,B2C49H91N2O11P1,936.654659202,6,Adduct,637,B2C47H88N1O11P1,C2H3N1,1,1.03,35620,Artifact,0,-0.03771631825510344,0,NA,0,0,NA,0,-0.03771631825510344,1067,4.243800977898165,936.6545885476695,2.249,0,-0.03771631825510344,1,Peak 348 C47H90N1O9P1 + B1H-1O1 -> B1C47H89N1O10P1 + B1H-1O1 -> B2C47H88N1O11P1 + C2H3N1 -> B2C49H91N2O11P1
16650,813,C20H39N1O4S1,389.25997944399995,2,Metabolite,2633,C20H39N1O5S1,O1,-1,2,35641,Putative metabolite,0,-0.2130919427936695,0,NA,0,0,NA,0,-0.2130919427936695,1068,4.221018742071546,389.2598135476694,2.249,0,-0.2130919427936695,1,N-Hexadecanoylpyrrolidine C20H39N1O1 + O3S1 -> C20H39N1O4S1
16657,814,C41H72N1O8P1,737.4995547320001,7,Fragment,855,C42H74N1O9P1,C1H2O1,-1,0.02,35677,Artifact,0,-0.203514923297541,0,NA,0,0,NA,0,-0.203514923297541,1069,4.3940153818710375,737.4992545476695,2.249,0,-0.203514923297541,1,"PA(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C41H69O8P1 + H3N1 -> C41H72N1O8P1"
16680,815,[13]C1C43H78N1O9P1,796.5447743880001,8,Natural_abundance,842,C44H78N1O9P1,[13]C1C-1,1,0.02,35745,Artifact,0,-0.12250389158869242,0,NA,0,0,NA,0,-0.12250389158869242,1070,5.297135245548622,796.5449695476694,2.249,0,-0.12250389158869242,1,Peak 842 C44H78N1O9P1 + [13]C1C-1 -> [13]C1C43H78N1O9P1
16725,816,[13]C1C43H77N2O9P1,809.540023362,9,Natural_abundance,789,C44H77N2O9P1,[13]C1C-1,1,0.03,35867,Artifact,0,-0.039025661245402694,0,NA,0,0,NA,0,-0.039025661245402694,1071,6.912188541384364,809.5400865476695,2.254,0,-0.039025661245402694,1,Peak 855 C42H74N1O9P1 + C2H3N1 -> C44H77N2O9P1 + [13]C1C-1 -> [13]C1C43H77N2O9P1
16797,817,C44H79N2O9P1,810.5523186099999,8,Adduct,798,C44H76N1O9P1,H3N1,1,0.02,35958,Artifact,0,-0.6175186397619673,0,NA,0,0,NA,0,-0.6175186397619673,1072,6.829949454173965,810.5513175476694,2.254,0,-0.6175186397619673,1,"PS(18:0/20:4(8Z,11Z,14Z,17Z)) C44H78N1O10P1 + H3N1 -> C44H81N2O10P1 - H2O1 -> C44H79N2O9P1"
16833,818,C44H81N2O9P1,812.567968654,8,Adduct,842,C44H78N1O9P1,H3N1,1,0.02,36035,Artifact,0,-0.1434380504007647,0,NA,0,0,NA,0,-0.1434380504007647,1073,6.77093142751754,812.5677355476695,2.254,0,-0.1434380504007647,1,"PC(15:0/18:4(6Z,9Z,12Z,15Z)) C41H74N1O8P1 + C2H3N1 -> C43H77N2O8P1 + C1H4O1 -> C44H81N2O9P1"
16858,819,C41H70O4,626.5274107160001,7,Metabolite,2229,C41H72O5,H2O1,-1,1,36113,Putative metabolite,0,-0.3254699334569906,0,NA,0,0,NA,0,-0.3254699334569906,1074,5.800167051838792,626.5278185476694,2.254,0,-0.3254699334569906,1,Methyl 2-(10-heptadecenyl)-6-hydroxybenzoate C25H40O3 + C16H30O1 -> C41H70O4
16861,820,C41H66O4,622.4961106200001,9,Metabolite,1328,C41H66O3,O1,1,1,36132,Putative metabolite,0,-0.17183052692438766,0,NA,0,0,NA,0,-0.17183052692438766,1075,6.270220786584278,622.4963245476695,2.254,0,-0.17183052692438766,1,CE(3M5) C40H64O3 + C1H2O1 -> C41H66O4
16870,821,C44H74N1O9P1,791.5101194480001,10,Adduct,518,C43H70N1O8P1,C1H4O1,1,0.01,36143,Artifact,0,-0.26916880716749486,0,NA,0,0,NA,0,-0.26916880716749486,1076,6.191468273647928,791.5105455476695,2.254,0,-0.26916880716749486,1,"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C44H73O10P1 + H3N1 -> C44H76N1O10P1 - H2O1 -> C44H74N1O9P1"
16910,822,C42H78O12S1,806.521398628,4,Fragment,458,C43H78O14S1,C1O2,-1,0.02,36282,Artifact,0,-0.031047118293291515,0,NA,0,0,NA,0,-0.031047118293291515,1077,6.037926894974115,806.5213485476695,2.254,0,-0.031047118293291515,1,Peak 834 C42H81N1O12S1 - H3N1 -> C42H78O12S1
16963,823,C48H85N2O9P1,864.599268822,9,Fragment,779,C48H87N2O10P1,H2O1,-1,0.02,36376,Artifact,0,-0.19909473838798974,0,NA,0,0,NA,0,-0.19909473838798974,1078,5.844247071527098,864.5989245476695,2.254,0,-0.19909473838798974,1,"PC(DiMe(11,3)/DiMe(11,3)) C48H84N1O10P1 + H3N1 -> C48H87N2O10P1 - H2O1 -> C48H85N2O9P1"
16980,824,[13]C1C49H87N2O9P1,891.6182737620001,10,Natural_abundance,793,C50H87N2O9P1,[13]C1C-1,1,0.03,36431,Artifact,0,-0.03488843398564299,0,NA,0,0,NA,0,-0.03488843398564299,1079,5.835531219058458,891.6182115476695,2.254,0,-0.03488843398564299,1,Peak 793 C50H87N2O9P1 + [13]C1C-1 -> [13]C1C49H87N2O9P1
17012,825,C48H87N2O9P1,866.614918922,7,Metabolite,527,C48H86N1O10P1,H-1N-1O1,-1,1,36480,Putative metabolite,0,-0.10363638195396771,0,NA,0,0,NA,0,-0.10363638195396771,1080,5.745874958566651,866.6150985476695,2.254,0,-0.10363638195396771,1,"PS(18:3(6Z,9Z,12Z)/24:1(15Z)) C48H86N1O10P1 - H-1N-1O1 -> C48H87N2O9P1"
17032,826,C41H84N2Na1O12P1,850.5659573059999,2,Adduct,768,C41H81N1Na1O12P1,H3N1,1,0.03,36534,Artifact,0,-0.004844815143734234,0,NA,0,0,NA,0,-0.004844815143734234,1081,5.6878336370430205,850.5659655476695,2.254,0,-0.004844815143734234,1,Peak 902 C41H85N2O12P1 + H-1Na1 -> C41H84N2Na1O12P1
17084,827,B1C48H80N2O7P1,838.5796199099999,10,Fragment,891,B1C48H82N2O8P1,H2O1,-1,0.03,36606,Artifact,0,-0.02585462929613289,0,NA,0,0,NA,0,-0.02585462929613289,1082,5.531214696757761,838.5795765476695,2.254,0,-0.02585462929613289,1,"PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C48H82N1O8P1 + B1H-3 -> B1C48H79N1O8P1 + H3N1 -> B1C48H82N2O8P1 - H2O1 -> B1C48H80N2O7P1"
17137,828,[13]C1C45H78N1O9P1,820.544774444,9,Natural_abundance,707,C46H78N1O9P1,[13]C1C-1,1,0.02,36663,Artifact,0,-0.8853242234820666,0,NA,0,0,NA,0,-0.8853242234820666,1083,4.769705746319189,820.5433215476695,2.254,0,-0.8853242234820666,1,Peak 707 C46H78N1O9P1 + [13]C1C-1 -> [13]C1C45H78N1O9P1
