ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,status,PubMed_Count,accession,FirstBlock,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
13979,514,C35H67N2O9P1,690.4584182339999,3,Adduct,508,C33H64N1O9P1,C2H3N1,1,1.01,,,,,22118,Artifact,0,-0.8861298162875125,0,,0,0,,0,-0.8861298162875125,3.4913616938342726,690.4535235476694,1.82,0,-0.8861298,1,Peak 508 C33H64N1O9P1 + C2H3N1 -> C35H67N2O9P1
13984,515,C39H79N2O6P1,702.5675747579999,2,Metabolite,10801,C39H79N2O6P1,,1,0,quantified,55,HMDB0010169,RWKUXQNLWDTSLO,22123,Metabolite,0.4874094013503101,-0.5428677681630534,,,0,0,,0,-0.0554583668127433,5.041392685158225,702.5645235476695,1.82,0.1,0.0445416,1,HMDB0010169 SM(d18:1/16:0) C39H79N2O6P1
13992,516,B1C44H83N3O13P1,903.575656736,6,Adduct,459,B1C43H81N3O10P1,C1H2O3,1,0.03,,,,,22191,Artifact,0,-0.036910532542730516,0,,0,0,,0,-0.036910532542730516,3.2041199826559246,903.5759235476695,1.82,0,-0.0369105,1,Peak 370 C43H84N3O10P1 + B1H-3 -> B1C43H81N3O10P1 + C1H2O3 -> B1C44H83N3O13P1
14077,517,Unknown,664.4511235476695,0,Unknown,517,Unknown,,0,0,,0,,,22240,Unknown,0,-0,,,0,0,,0,0,3.041392685158225,664.4511235476695,1.8300000000000003,-0.5,-0.5,1,Unknown
14082,518,C41H69N1O7,687.5074035580001,8,Metabolite,49,C41H71N1O7S1,H2S1,-1,2,,,,,22251,Putative metabolite,0,-0.16726904768235162,0,,0,0,,0,-0.16726904768235162,3.7558748556724915,687.5083235476694,1.73,0,-0.167269,1,HMDB0295467 DG(16:0/LTE4/0:0) C42H73N1O8S1 - C1H2O1 -> C41H71N1O7S1 - H2S1 -> C41H69N1O7
14087,519,C40H76O9,700.548934012,3,Fragment,440,C40H78O10,H2O1,-1,1.02,,,,,22271,Artifact,0,-0.03381913459285405,0,,0,0,,0,-0.03381913459285405,4.826074802700826,700.5491235476695,1.8300000000000003,0,-0.0338191,1,Peak 440 C40H78O10 - H2O1 -> C40H76O9
14096,520,[13]C1C39H76O9,701.5522888520001,3,Natural_abundance,519,C40H76O9,[13]C1C-1,1,1.03,,,,,22281,Artifact,0,-0.18981199754056904,0,,0,0,,0,-0.18981199754056904,4.544068044350276,701.5512235476695,1.8300000000000003,0,-0.189812,1,Peak 440 C40H78O10 - H2O1 -> C40H76O9 + [13]C1C-1 -> [13]C1C39H76O9
14107,521,[13]C1C23H32O6,417.22324358399993,9,Natural_abundance,535,C24H32O6,[13]C1C-1,1,0.01,,,,,22293,Artifact,0,-0.1138370390867273,0,,0,0,,0,-0.1138370390867273,3.531478917042255,417.22362354766943,1.84,0,-0.113837,1,HMDB0254661 Methylprednisolone acetate C24H32O6 + [13]C1C-1 -> [13]C1C23H32O6
14124,522,C22H40.5N0.5Na0.5O4P0.5S0.5,418.765910221,2.5,Multicharge,531,C44H81N1Na1O8P1S1,2,-1,1.03,,,,,22319,Artifact,0,-0.00397795912044081,0,,0,0,,0,-0.00397795912044081,3.462397997898956,418.7659235476694,1.84,0,-0.003978,1,No edge connections.
14140,523,[13]C1C44H71O4,676.5385905920001,10.5,Natural_abundance,529,C45H71O4,[13]C1C-1,1,1.02,,,,,22339,Artifact,0,-0.07999463655139634,0,,0,0,,0,-0.07999463655139634,3.4771212547196626,676.5390235476694,1.84,0,-0.0799946,1,Peak 523 C45H72O4 - H1 -> C45H71O4 + [13]C1C-1 -> [13]C1C44H71O4
14156,524,C38H75N2O6P1,686.53627463,3,Metabolite,161079,C38H75N2O6P1,,1,0,expected,0,HMDB0240677,BWJLFIKWNLAWFP,22344,Metabolite,0,-0.6101429841213302,,,0,0,,0,-0.6101429841213302,3.113943352306837,686.5329235476695,1.84,0.1,-0.510143,1,"HMDB0240677 SM(d17:2(4E,8Z)/16:0) C38H75N2O6P1"
14161,525,[13]C1C41H73O7,690.538984516,6.5,Natural_abundance,501,C42H73O7,[13]C1C-1,1,0.02,,,,,22394,Artifact,0,-0.04326903962698886,0,,0,0,,0,-0.04326903962698886,3.8976270912904414,690.5392235476695,1.84,0,-0.043269,1,No edge connections.
14170,526,Unknown,723.9552235476694,0,Unknown,526,Unknown,,0,0,,0,,,22399,Unknown,0,-0,,,0,0,,0,0,3.230448921378274,723.9552235476694,1.84,-0.5,-0.5,1,Unknown
14172,527,C27H29N1O3,415.214743798,14,Metabolite,1140,C26H27N1O3,C1H2,1,1,,,,,22401,Putative metabolite,0,-0.23474288940088864,0,,0,0,,0,-0.23474288940088864,5,415.2155235476694,1.85,0,-0.2347429,1,"HMDB0257552 1,4-Bis(4-methoxyphenyl)-3-(3-phenylpropyl)-2-azetidinone C26H27N1O3 + C1H2 -> C27H29N1O3"
14178,528,C33H47N1O6Si1,581.317264724,12,Adduct,577,C33H45N1O3,H2O3Si1,1,1.02,,,,,22422,Artifact,0,-0.0733627640183484,0,,0,0,,0,-0.0733627640183484,3.8573324964312685,581.3169235476695,1.85,0,-0.0733628,1,Peak 577 C33H45N1O3 + H2O3Si1 -> C33H47N1O6Si1
14194,529,C45H71O4,675.5352357520001,10.5,Radical,523,C45H72O4,H1,-1,1.01,,,,,22432,Artifact,0,-0.002258270540120204,0,,0,0,,0,-0.002258270540120204,4.079181246047625,675.5352235476695,1.85,0,-0.0022583,1,Peak 523 C45H72O4 - H1 -> C45H71O4
14203,530,C38H77N2O6P1,688.5519246939999,2,Metabolite,161011,C38H77N2O6P1,,1,0,expected,1,HMDB0240608,LQINJRUGTUOHGS,22434,Metabolite,0.01505149978319906,-0.6355995468326343,,,0,0,,0,-0.6205480470494352,4.079181246047625,688.5484235476695,1.85,0.1,-0.520548,1,HMDB0240608 SM(d18:1/15:0) C38H77N2O6P1
14212,531,C44H80N1Na1O10S1,837.5400631599999,6,Adduct,411,C42H77N1O8S1,C2H3Na1O2,1,1.02,,,,,22503,Artifact,0,-0.009012653876801098,0,,0,0,,0,-0.009012653876801098,3.9867717342662448,837.5401235476695,1.85,0,-0.0090127,1,Peak 411 C42H77N1O8S1 + C2H3Na1O2 -> C44H80N1Na1O10S1
14282,532,[13]C1C43H80N1Na1O10S1,838.543418,6,Natural_abundance,531,C44H80N1Na1O10S1,[13]C1C-1,1,1.03,,,,,22712,Artifact,0,-0.02898662225969374,0,,0,0,,0,-0.02898662225969374,3.690196080028514,838.5432235476695,1.85,0,-0.0289866,1,Peak 411 C42H77N1O8S1 + [13]C1C-1 -> [13]C1C41H77N1O8S1 + C2H3Na1O2 -> [13]C1C43H80N1Na1O10S1
14401,533,C47H86N2Na1O8P1,860.601948882,5,Adduct,430,C47H87N2O8P1,H-1Na1,1,0.02,,,,,22753,Artifact,0,-0.6354078205355496,0,,0,0,,0,-0.6354078205355496,3.6434526764861874,860.6063235476695,1.85,0,-0.6354078,1,"HMDB0008334 PC(20:2(11Z,14Z)/18:1(11Z)) C46H86N1O8P1 + H-1Na1 -> C46H85N1Na1O8P1 + C1H1N1 -> C47H86N2Na1O8P1"
14421,534,[13]C1C11H20N2O7S2,369.0745473,4,Natural_abundance,546,C12H20N2O7S2,[13]C1C-1,1,1.01,,,,,22797,Artifact,0,-0.24512403249389939,0,,0,0,,0,-0.24512403249389939,3.1760912590556813,369.0738235476694,1.86,0,-0.245124,1,Peak 546 C12H20N2O7S2 + [13]C1C-1 -> [13]C1C11H20N2O7S2
14443,535,C24H32O6,416.21988874399995,9,Metabolite,172626,C24H32O6,,1,0,detected,775,HMDB0254661,PLBHSZGDDKCEHR,22812,Metabolite,0.4444930860629094,-0.13970870419646392,,,0,0,,0,0.30478438186644546,4.342422680822207,416.2194235476694,1.86,0.1,0.4047844,1,HMDB0254661 Methylprednisolone acetate C24H32O6
14469,536,MS2_fragment_C27H44N4O6,484.34922934766945,,Experiment_MS2_fragment,554,C27H44N4O6,Experiment_MS2_fragment,-1,1.01,,,,,22870,Artifact,0,-0.3081970424508154,0,,0,0,,0,-0.3081970424508154,6.041392685158225,484.35042354766944,1.86,0,-0.308197,1,Peak 554 C27H44N4O6 - Experiment_MS2_fragment -> MS2_fragment_C27H44N4O6
14501,537,C24H50N6S2,486.35383712,4,Oligomer,543,C12H25N3S1,2,1,1.01,,,,,22900,Artifact,0,-0.33063059526548716,0,,0,0,,0,-0.33063059526548716,4.740362689494244,486.3551235476694,1.86,0,-0.3306306,1,No edge connections.
14527,538,C30H51N4Na1O9,634.355373912,7,Adduct,595,C30H51N3O6,N1Na1O3,1,0.01,,,,,22913,Artifact,0,-0.48270176508934887,0,,0,0,,0,-0.48270176508934887,3.146128035678238,634.3578235476695,1.86,0,-0.4827018,1,HMDB0242404 Chenodeoxycholylcitrulline C30H51N3O6 + N1Na1O3 -> C30H51N4Na1O9
14530,539,C37H73N2O6P1,672.5206245659999,3,Metabolite,161039,C37H73N2O6P1,,1,0,expected,1,HMDB0240637,PEJGMBUENJSLLH,22930,Metabolite,0.01505149978319906,-0.5949665730450104,,,0,0,,0,-0.5799150732618114,3.6127838567197355,672.5174235476695,1.86,0.1,-0.4799151,1,"HMDB0240637 SM(d18:2(4E,14Z)/14:0) C37H73N2O6P1"
14535,540,C36H72N3O6P1,673.515873544,2,Adduct,563,C35H71N2O6P1,C1H1N1,1,0.01,,,,,22944,Artifact,0,-0.08351764359741376,0,,0,0,,0,-0.08351764359741376,3.380211241711606,673.5163235476695,1.86,0,-0.0835176,1,HMDB0012096 SM(d18:1/12:0) C35H71N2O6P1 + C1H1N1 -> C36H72N3O6P1
14540,541,C37H75N2O6P1,674.53627463,2,Metabolite,12245,C37H75N2O6P1,,1,0,quantified,1,HMDB0012097,KYICBZWZQPCUMO,22949,Metabolite,0.4150514997831991,-0.5283411800310567,,,0,0,,0,-0.11328968024785757,4.431363764158987,674.5334235476695,1.86,0.1,-0.0132897,1,HMDB0012097 SM(d18:1/14:0) C37H75N2O6P1
14544,542,[13]C0.5C12.5H24N1O3,242.67729605799997,2,Multicharge,547,[13]C1C25H48N2O6,2,-1,1.02,,,,,22963,Artifact,0,-0.2948928164211359,0,,0,0,,0,-0.2948928164211359,4.662757831681574,242.67672354766944,1.87,0,-0.2948928,1,No edge connections.
14554,543,[13]C1C10H22N4O2,243.177630824,3,Natural_abundance,553,C11H22N4O2,[13]C1C-1,1,0.01,,,,,22968,Artifact,0,-0.2018707827477243,0,,0,0,,0,-0.2018707827477243,3.9242792860618816,243.17802354766945,1.87,0,-0.2018708,1,Peak 553 C11H22N4O2 + [13]C1C-1 -> [13]C1C10H22N4O2
14566,544,C12H23N1O2S1,245.144949716,2,Metabolite,44434,C12H23N1O2S1,,1,0,detected,0,HMDB0059773,LGPPHMDEKCAPLE,22982,Metabolite,0.3,-0.5742359427872874,,,0,0,,0,-0.2742359427872874,4.146128035678238,245.14382354766946,1.87,0.1,-0.1742359,1,HMDB0059773 S-3-oxodecanoyl cysteamine C12H23N1O2S1
14576,545,[13]C1C11H23N1O2S1,246.14830455600003,2,Natural_abundance,544,C12H23N1O2S1,[13]C1C-1,1,0.01,,,,,23002,Artifact,0,-0.5997442947588025,0,,0,0,,0,-0.5997442947588025,3.361727836017593,246.14712354766945,1.87,0,-0.5997443,1,HMDB0059773 S-3-oxodecanoyl cysteamine C12H23N1O2S1 + [13]C1C-1 -> [13]C1C11H23N1O2S1
14584,546,C12H20N2O7S2,368.07119245999996,4,Metabolite,1568,C12H18N2O7S1,H2S1,1,2,,,,,23027,Putative metabolite,0,-0.39697222796683174,0,,0,0,,0,-0.39697222796683174,3.934498451243568,368.0700235476694,1.87,0,-0.3969722,1,HMDB0256693 Pomaglumetad methionil C12H18N2O7S2 + H2 -> C12H20N2O7S2
14596,547,MS2_fragment_C26H54N1O7P1,485.3533092476694,,Experiment_MS2_fragment,631,C26H54N1O7P1,Experiment_MS2_fragment,-1,0.01,quantified,32,HMDB0010384,IHNKQIMGVNPMTC,23046,Artifact,0,-0.02943731860615589,0,,0,0,,0.5577060817618673,0.5282687631557115,5.477121254719663,485.3534235476694,1.87,0,0.5282688,1,HMDB0010384 LysoPC(18:0/0:0) C26H54N1O7P1 - Experiment_MS2_fragment -> MS2_fragment_C26H54N1O7P1
14615,548,[13]C1C23H50N6S2,487.35719195999997,4,Natural_abundance,537,C24H50N6S2,[13]C1C-1,1,1.02,,,,,23074,Artifact,0,-0.01754676336263562,0,,0,0,,0,-0.01754676336263562,3.8573324964312685,487.3571235476694,1.87,0,-0.0175468,1,No edge connections.
14634,549,C26H52N1Ni1O7P1,579.2834824039999,1,Adduct,631,C26H54N1O7P1,H-2Ni1,1,0.01,,,,,23092,Artifact,0,-0.613072820965812,0,,0,0,,0.5577060817618673,-0.05536673920394464,3.278753600952829,579.2863235476694,1.87,0,-0.0553667,1,HMDB0010384 LysoPC(18:0/0:0) C26H54N1O7P1 + H-2Ni1 -> C26H52N1Ni1O7P1
14649,550,C59H90O8S1,958.63564057,15,Adduct,646,C57H86O6S1,C2H4O2,1,1.01,,,,,23107,Artifact,0,-0.24552833081852243,0,,0,0,,0,-0.24552833081852243,3.934498451243568,958.6375235476695,1.87,0,-0.2455283,1,Peak 646 C57H86O6S1 + C2H4O2 -> C59H90O8S1
14662,551,[13]C1C58H90O8S1,959.63899541,15,Natural_abundance,550,C59H90O8S1,[13]C1C-1,1,1.02,,,,,23124,Artifact,0,-0.22510257473825732,0,,0,0,,0,-0.22510257473825732,3.716003343634799,959.6407235476695,1.87,0,-0.2251026,1,Peak 646 C57H86O6S1 + C2H4O2 -> C59H90O8S1 + [13]C1C-1 -> [13]C1C58H90O8S1
14677,552,C59H89K1O8S1,996.5915224380001,15,Adduct,646,C57H86O6S1,C2H3K1O2,1,1.01,,,,,23144,Artifact,0,-0.363878982025213,0,,0,0,,0,-0.363878982025213,3.2041199826559246,996.5944235476695,1.87,0,-0.363879,1,Peak 646 C57H86O6S1 + C2H3K1O2 -> C59H89K1O8S1
14690,553,C11H22N4O2,242.17427598400002,3,Metabolite,1301,C13H26N4O2,C2H4,-1,1,,,,,23151,Putative metabolite,0,-0.540707546855709,0,,0,0,,0,-0.540707546855709,5.176091259055681,242.17532354766945,1.88,0,-0.5407075,1,HMDB0000517 L-Arginine C6H14N4O2 + C5H8 -> C11H22N4O2
14696,554,C27H44N4O6,520.326085168,7,Adduct,720,C26H43N3O6,C1H1N1,1,1.01,,,,,23204,Artifact,0,-0.03882669326656883,0,,0,0,,0,-0.03882669326656883,4.57978359661681,520.3259235476695,1.88,0,-0.0388267,1,Peak 720 C26H43N3O6 + C1H1N1 -> C27H44N4O6
14787,555,C46H86N1O10P1,843.598934452,5,Adduct,387,C44H82N1O8P1,C2H4O2,1,0.01,,,,,23275,Artifact,0,-0.8165764715743016,0,,0,0,,0,-0.8165764715743016,3.4471580313422194,843.5934235476694,1.88,0,-0.8165765,1,"HMDB0007921 PC(14:1(9Z)/22:2(13Z,16Z)) C44H82N1O8P1 + C2H4O2 -> C46H86N1O10P1"
14807,556,Unknown,1143.7810235476693,0,Unknown,556,Unknown,,0,0,,0,,,23333,Unknown,0,-0,,,0,0,,0,0,3.146128035678238,1143.7810235476693,1.88,-0.5,-0.5,1,Unknown
14809,557,[2]H0.5C18Cl0.5H26O2,292.684757316,5,Multicharge,559,[2]H1C36Cl1H52O4,2,-1,1.02,,,,,23345,Artifact,0,-0.1852540659157508,0,,0,0,,0,-0.1852540659157508,3.6989700043360187,292.6843235476694,1.89,0,-0.1852541,1,No edge connections.
14824,558,MS2_fragment_C36H75N2O6P1,584.3646389476695,,Experiment_MS2_fragment,571,C36H75N2O6P1,Experiment_MS2_fragment,-1,1.01,,,,,23370,Artifact,0,-0.167831852682643,0,,0,0,,0,-0.167831852682643,5.477121254719663,584.3654235476695,1.89,0,-0.1678319,1,Peak 571 C36H75N2O6P1 - Experiment_MS2_fragment -> MS2_fragment_C36H75N2O6P1
14843,559,C27H56N1O10P1,585.3641834919999,1,Adduct,631,C26H54N1O7P1,C1H2O3,1,0.01,,,,,23376,Artifact,0,-0.8840769102060738,0,,0,0,,0.5577060817618673,-0.3263708284442065,5,585.3683235476694,1.89,0,-0.3263708,1,HMDB0010384 LysoPC(18:0/0:0) C26H54N1O7P1 + C1H2O3 -> C27H56N1O10P1
14892,560,[13]C2C25H56N1O10P1,587.370893172,1,Natural_abundance,562,[13]C1C26H56N1O10P1,[13]C1C-1,1,0.03,,,,,23418,Artifact,0,-0.3895272328608198,0,,0,0,,0,-0.3895272328608198,3.5563025007672873,587.3727235476695,1.89,0,-0.3895272,1,HMDB0010384 LysoPC(18:0/0:0) C26H54N1O7P1 + C1H2O3 -> C27H56N1O10P1 + [13]C1C-1 -> [13]C1C26H56N1O10P1 + [13]C1C-1 -> [13]C2C25H56N1O10P1
14937,561,C51H86N1O12P1S1,967.560834422,10,Metabolite,97,C51H87N2O12P1S1,H1N1,-1,1,,,,,23493,Putative metabolite,0,-0.2856247188536007,0,,0,0,,0,-0.2856247188536007,3.0791812460476247,967.5586235476695,1.89,0,-0.2856247,1,"HMDB0288940 PC(DiMe(11,3)/LTE4) C51H87N2O12P1S1 - H1N1 -> C51H86N1O12P1S1"
14978,562,[13]C1C26H56N1O10P1,586.367538332,1,Natural_abundance,559,C27H56N1O10P1,[13]C1C-1,1,0.02,,,,,23526,Artifact,0,-0.6576966381486486,0,,0,0,,0,-0.6576966381486486,4.342422680822207,586.3706235476694,1.9,0,-0.6576966,1,HMDB0010384 LysoPC(18:0/0:0) C26H54N1O7P1 + C1H2O3 -> C27H56N1O10P1 + [13]C1C-1 -> [13]C1C26H56N1O10P1
15003,563,C35H71N2O6P1,646.504974502,2,Metabolite,12244,C35H71N2O6P1,,1,0,expected,1,HMDB0012096,HZCLJRFPXMKWHR,23574,Metabolite,0.01505149978319906,-0.7252369429512793,,,0,0,,0,-0.7101854431680802,3.041392685158225,646.5012235476695,1.9,0.1,-0.6101854,1,HMDB0012096 SM(d18:1/12:0) C35H71N2O6P1
15006,564,Unknown,651.4021235476695,0,Unknown,564,Unknown,,0,0,,0,,,23579,Unknown,0,-0,,,0,0,,0,0,3.1760912590556813,651.4021235476695,1.9,-0.5,-0.5,1,Unknown
15010,565,[13]C1C34H67N2O9P1,691.4617730739999,3,Natural_abundance,514,C35H67N2O9P1,[13]C1C-1,1,1.02,,,,,23591,Artifact,0,-0.04510848252067743,0,,0,0,,0,-0.04510848252067743,3.230448921378274,691.4615235476695,1.9,0,-0.0451085,1,Peak 508 C33H64N1O9P1 + C2H3N1 -> C35H67N2O9P1 + [13]C1C-1 -> [13]C1C34H67N2O9P1
15025,566,C48H80N1O6P1,797.5723257799999,10,Metabolite,2464,C48H80N1O7P1,O1,-1,2,,,,,23602,Putative metabolite,0,-0.15637573504447547,0,,0,0,,0,-0.15637573504447547,4.146128035678238,797.5733235476695,1.9,0,-0.1563757,1,"HMDB0008443 PC(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) C48H80N1O8P1 - O1 -> C48H80N1O7P1 - O1 -> C48H80N1O6P1"
15034,567,Unknown,292.1827235476694,0,Unknown,567,Unknown,,0,0,,0,,,23609,Unknown,0,-0,,,0,0,,0,0,4.204119982655925,292.1827235476694,1.91,-0.5,-0.5,1,Unknown
15040,568,C25H49N1O4,427.366159058,2,Metabolite,5346,C25H49N1O4,,1,0,quantified,21,HMDB0000848,FNPHNLNTJNMAEE,23615,Metabolite,0.46712113404111033,-0.5953648550088438,,,0,0,,0,-0.1282437209677335,3.1760912590556813,427.3641235476694,1.91,0.1,-0.0282437,1,HMDB0000848 Stearoylcarnitine C25H49N1O4
15043,569,C30H60N1O7P1,577.41073976,2,Metabolite,10996,C30H60N1O7P1,,1,0,quantified,0,HMDB0010399,PAFOXYLFALKPOE,23634,Metabolite,0.4,-0.7395542062386478,,,0,0,,0,-0.33955420623864774,3.230448921378274,577.4073235476694,1.91,0.1,-0.2395542,1,HMDB0010399 LysoPC(22:1(13Z)/0:0) C30H60N1O7P1
15047,570,C32H64N1O7P1,605.442039888,2,Metabolite,11003,C32H64N1O7P1,,1,0,quantified,0,HMDB0010406,GDXMCRNTFPQYOQ,23644,Metabolite,0.4,-0.5814636548425508,,,0,0,,0,-0.18146365484255078,3.041392685158225,605.4392235476695,1.91,0.1,-0.0814637,1,HMDB0010406 LysoPC(24:1(15Z)/0:0) C32H64N1O7P1
15053,571,C36H75N2O6P1,662.53627463,1,Fragment,469,C37H75N2O8P1,C1O2,-1,0.02,,,,,23661,Artifact,0,-0.9907160052090433,0,,0,0,,0,-0.9907160052090433,3.4913616938342726,662.5310235476695,1.91,0,-0.990716,1,No edge connections.
15057,572,Unknown,667.5100235476694,0,Unknown,572,Unknown,,0,0,,0,,,23662,Unknown,0,-0,,,0,0,,0,0,3.113943352306837,667.5100235476694,1.91,-0.5,-0.5,1,Unknown
15059,573,C38H71N7O6,721.5465830620001,7,Metabolite,481,C36H67N7O6,C2H4,1,2,,,,,23673,Putative metabolite,0,-0.18354919062664576,0,,0,0,,0,-0.18354919062664576,3.6532125137753435,721.5455235476695,1.91,0,-0.1835492,1,HMDB0247862 2-[[3-Cyclohexyl-1-[2-[3-(diaminomethylideneamino)propylcarbamoyl]piperidin-1-yl]-1-oxopropan-2-yl]amino]acetic acid C21H38N6O4 + C1H2O1 -> C22H40N6O5 + H1N1 -> C22H41N7O5 + C16H30O1 -> C38H71N7O6
15068,574,C45H83O13P1,862.557129206,5,Metabolite,10425,C45H83O13P1,,1,0,quantified,0,HMDB0009786,UJENRFPZRNBKKL,23690,Metabolite,0.4,-0.3196394557383583,,,0,0,,0,0.08036054426164174,3.146128035678238,862.5549235476694,1.91,0.1,0.1803605,1,"HMDB0009786 PI(16:0/20:2(11Z,14Z)) C45H83O13P1"
15090,575,[13]C1C16H37N1O2,288.285784274,0,Natural_abundance,794,C17H37N1O2,[13]C1C-1,1,0.02,,,,,23728,Artifact,0,-0.4165685506226623,0,,0,0,,0,-0.4165685506226623,3.8808135922807914,288.2848235476694,2.1,0,-0.4165686,1,Peak 794 C17H37N1O2 + [13]C1C-1 -> [13]C1C16H37N1O2
15091,576,Unknown,490.7864235476694,0,Unknown,576,Unknown,,0,0,,0,,,23729,Unknown,0,-0,,,0,0,,0,0,3.3979400086720375,490.7864235476694,1.9199999999999997,-0.5,-0.5,1,Unknown
15093,577,C26H50N1O6P1,503.3375748199999,3,Metabolite,4,C26H49O7P1,H-1N-1O1,-1,2,,,,,23754,Putative metabolite,0,-0.012733087346141179,0,,0,0,,0,-0.012733087346141179,4.041392685158225,503.33752354766943,1.9199999999999997,0,-0.0127331,1,HMDB0008029 PC(16:1(9Z)/P-18:1(11Z)) C42H80N1O7P1 - C16H30O1 -> C26H50N1O6P1
15106,578,C31Cl1H50N3O4,563.34898482,8,Metabolite,615,C31Cl1H50N3O3,O1,1,2,,,,,23773,Putative metabolite,0,-0.11953684216022525,0,,0,0,,0,-0.11953684216022525,3.3979400086720375,563.3495235476695,1.9199999999999997,0,-0.1195368,1,HMDB0259981 Zacopride C15Cl1H20N3O2 + C16H30O1 -> C31Cl1H50N3O3 + O1 -> C31Cl1H50N3O4
15114,579,C33Cl1H54N3O5,607.375199568,8,Adduct,615,C31Cl1H50N3O3,C2H4O2,1,1.01,,,,,23788,Artifact,0,-0.08725654046928903,0,,0,0,,0,-0.08725654046928903,3.342422680822206,607.3756235476694,1.9199999999999997,0,-0.0872565,1,Peak 615 C31Cl1H50N3O3 + C2H4O2 -> C33Cl1H54N3O5
15119,580,C34H60K1N1O9S2,729.33465587,6,Adduct,618,C34H59N1O8S2,H1K1O1,1,1.01,,,,,23792,Artifact,0,-0.42293302010848005,0,,0,0,,0,-0.42293302010848005,3.113943352306837,729.3371235476694,1.9199999999999997,0,-0.422933,1,Peak 618 C34H59N1O8S2 + H1K1O1 -> C34H60K1N1O9S2
15123,581,C11H21N1O2S1,231.129299652,2,Metabolite,668,C9H17N1O2S1,C2H4,1,1,,,,,23795,Putative metabolite,0,-0.5278994982477675,0,,0,0,,0,-0.5278994982477675,3.4471580313422194,231.12832354766945,1.93,0,-0.5278995,1,HMDB0059773 S-3-oxodecanoyl cysteamine C12H23N1O2S1 - C1H2 -> C11H21N1O2S1
15125,582,Unknown,565.4431235476694,0,Unknown,582,Unknown,,0,0,,0,,,23803,Unknown,0,-0,,,0,0,,0,0,3.230448921378274,565.4431235476694,1.93,-0.5,-0.5,1,Unknown
15127,583,C66H90N2O6,1006.6798886199999,24,Oligomer,577,C33H45N1O3,2,1,1.02,,,,,23814,Artifact,0,-0.029171099003581433,0,,0,0,,0,-0.029171099003581433,3.6434526764861874,1006.6801235476695,1.93,0,-0.0291711,1,No edge connections.
15138,584,[15]N0.5C26H49.5N0.5O7P0.5,503.8402136589999,3,Multicharge,634,[15]N1C52H99N1O14P1,2,-1,1.03,,,,,23818,Artifact,0,-0.002453324798228824,0,,0,0,,0,-0.002453324798228824,3.6989700043360187,503.84022354766944,1.94,0,-0.0024533,1,No edge connections.
15144,585,C36F1H52O3,551.3900487239999,10.5,Radical,590,C36F1H53O3,H1,-1,1.01,,,,,23850,Artifact,0,-0.17565235157120002,0,,0,0,,0,-0.17565235157120002,3.9395192526186187,551.3908235476695,1.94,0,-0.1756524,1,Peak 590 C36F1H53O3 - H1 -> C36F1H52O3
15155,586,Unknown,734.3875235476695,0,Unknown,586,Unknown,,0,0,,0,,,23853,Unknown,0,-0,,,0,0,,0,0,4.301029995663981,734.3875235476695,1.94,-0.5,-0.5,1,Unknown
15157,587,Unknown,735.3908235476695,0,Unknown,587,Unknown,,0,0,,0,,,23855,Unknown,0,-0,,,0,0,,0,0,3.9590413923210934,735.3908235476695,1.94,-0.5,-0.5,1,Unknown
15161,588,C39H61O11P1,736.395149262,10,Metabolite,3630,C41H65O11P1,C2H4,-1,1,,,,,23861,Putative metabolite,0,-0.11445717528880846,0,,0,0,,0,-0.11445717528880846,3.342422680822206,736.3958235476695,1.94,0,-0.1144572,1,"HMDB0264348 PA(18:4(6Z,9Z,12Z,15Z)/5-iso PGF2VI) C39H63O11P1 - H2 -> C39H61O11P1"
15167,589,C25H47N1O4,425.350508994,3,Metabolite,7000,C25H47N1O4,,1,0,quantified,9,HMDB0005065,IPOLTUVFXFHAHI,23867,Metabolite,0.45,-0.5246985406251808,,,0,0,,0,-0.07469854062518083,3.1760912590556813,425.3487235476694,1.96,0.1,0.0253015,1,HMDB0005065 Oleoylcarnitine C25H47N1O4
15173,590,[13]C1C35F1H52O3,552.393403564,10.5,Natural_abundance,585,C36F1H52O3,[13]C1C-1,1,1.02,,,,,23919,Artifact,0,-0.1402948662765464,0,,0,0,,0,-0.1402948662765464,3.4149733479708178,552.3940235476695,1.96,0,-0.1402949,1,Peak 590 C36F1H53O3 - H1 -> C36F1H52O3 + [13]C1C-1 -> [13]C1C35F1H52O3
15198,591,[13]C1C29H50N3Na1O6,572.36308585,7,Natural_abundance,599,C30H50N3Na1O6,[13]C1C-1,1,0.02,,,,,23946,Artifact,0,-0.14464208709569487,0,,0,0,,0,-0.14464208709569487,3.4149733479708178,572.3624235476694,1.96,0,-0.1446421,1,HMDB0242404 Chenodeoxycholylcitrulline C30H51N3O6 + [13]C1C-1 -> [13]C1C29H51N3O6 + H-1Na1 -> [13]C1C29H50N3Na1O6
