peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
940,1123,304.0827235476694,7.44,3,Artifact,[13]C1C8H17N2Na1O8,5.24,0,,,,HMDB0000210 Pantothenic acid C9H17N1O5 + [13]C1C-1 -> [13]C1C8H17N1O5 + N1Na1O3 -> [13]C1C8H17N2Na1O8
941,1124,423.1422235476694,7.45,3,Putative metabolite,C12H24N8O7S1,-1.41,0,,4,,HMDB0033665 N'-Hydroxyneosaxitoxin C10H17N7O6 + C1H2O1 -> C11H19N7O7 + C1H2 -> C12H21N7O7 + S1 -> C12H21N7O7S1 + H3N1 -> C12H24N8O7S1
942,1125,276.0837235476694,7.47,3.18,Metabolite,C9H15N3O7,0,,,3,HMDB0248666,HMDB0248666 Asparagine glutamate C9H15N3O7
943,1126,330.1157235476694,7.5,3.34,Putative metabolite,C19F1H14N5,0.91,0,,4,,HMDB0248891 Bay 41-2272 C20F1H17N6 - C1H2 -> C19F1H15N6 - H1N1 -> C19F1H14N5
944,1127,382.0801235476694,7.5,3,Putative metabolite,C18H17N5O1S2,0.26,0,,4,,"HMDB0259375 1,4-Diamino-2,3-dicyano-1,4-bis(o-aminophenylmercapto)butadiene C18H16N6S2 + H2O1 -> C18H18N6O1S2 - H1N1 -> C18H17N5O1S2"
945,1128,226.08872354766945,7.52,3.15,Artifact,B1C9H14N1O5,2.2,0,,,,HMDB0000210 Pantothenic acid C9H17N1O5 + B1H-3 -> B1C9H14N1O5
946,1129,317.1241235476694,7.52,3.48,Artifact,[13]C1C17H15N5O1,-1.26,0,,,,Peak 948 C18H15N5O1 + [13]C1C-1 -> [13]C1C17H15N5O1
947,1130,315.1231235476694,7.54,3.59,Metabolite,C18H20O5,2.21,,,3,HMDB0250413,HMDB0250413 Combretastatin A4 C18H20O5
948,1131,316.11992354766943,7.54,4.2,Putative metabolite,C18H15N5O1,1.58,0,,4,,HMDB0255419 Nafamostat C19H17N5O2 - C1H2O1 -> C18H15N5O1
949,1132,144.06652354766945,7.56,3.11,Metabolite,C6H11N1O3,0.69,0.9770000000000003,0,2.2,HMDB0003681,HMDB0003681 4-Acetamidobutanoic acid C6H11N1O3
950,1133,190.07162354766945,7.56,3.11,Artifact,C7H13N1O5,2.62,0,,,,HMDB0003681 4-Acetamidobutanoic acid C6H11N1O3 + C1H2O2 -> C7H13N1O5
951,1134,196.07232354766944,7.58,3.57,Metabolite,C8H11N3O3,2.03,,0.6402628533154793,2.1,HMDB0032055,HMDB0032055 N-Acetylhistidine C8H11N3O3
952,1135,318.0860235476694,7.59,3,Artifact,C11H18N3O6P1,0,0,,,,Peak 956 C12H20N3O7P1 - C1H2O1 -> C11H18N3O6P1
953,1136,188.04542354766943,7.63,3.88,Metabolite,C9H7N3O2,5.82,,,3,HMDB0255641,HMDB0255641 Nitrobenzodiazepine C9H7N3O2
954,1137,242.10042354766944,7.64,3.53,Putative metabolite,C7H13N7O3,1.23,0,,4,,"HMDB0259748 Valganciclovir, (S)- C14H22N6O5 - C5H8 -> C9H14N6O5 - C2H2O1 -> C7H12N6O4 - H-1N-1O1 -> C7H13N7O3"
955,1138,222.01352354766945,7.65,3.04,Artifact,[13]C1C4H11Na1O6S1,0,0,,,,Methanesulfinic acid C1H4O2S1 + C4H7Na1O4 + [13]C1C-1 -> [13]C1C4H11Na1O6S1
956,1141,348.09612354766944,7.65,3.78,Putative metabolite,C12H20N3O7P1,1.43,0,,4,,HMDB0256473 Phosphocreatine lactate C7H14N3O8P1 + C5H8 -> C12H22N3O8P1 - H2O1 -> C12H20N3O7P1
957,1142,89.02510354766943,7.67,5.28,Metabolite,C3H6O3,-7.66,0.9510000000000005,0.6545844031743961,1,HMDB0000190,HMDB0000190 L-Lactic acid C3H6O3
958,1143,90.02780354766942,7.67,3.81,Artifact,[13]C1C2H6O3,-0.33,0,,,,HMDB0000190 L-Lactic acid C3H6O3 + [13]C1C-1 -> [13]C1C2H6O3
959,1146,91.02870354766942,7.68,3.11,Artifact,[18]O1C3H6O2,-0.43,0,,,,HMDB0000190 L-Lactic acid C3H6O3 + [18]O1O-1 -> [18]O1C3H6O2
960,1147,186.04542354766943,7.68,4.4,Unknown,Unknown,0,,,,,Unknown
961,1148,187.04242354766944,7.68,5,Artifact,MS2_fragment_C8H11N2O7P1,-3.72,0,,,,dUMP C9H13N2O8P1 - C1H2O1 - Experiment_MS2_fragment -> MS2_fragment_C8H11N2O7P1
962,1149,189.04642354766943,7.68,3.28,Unknown,Unknown,0,,,,,Unknown
963,1150,216.08712354766945,7.68,3.11,Metabolite,C9H15N1O5,2.76,,,3,HMDB0241791,HMDB0241791 3-[(2-Oxoacetyl)oxy]-4-(trimethylazaniumyl)butanoate C9H15N1O5
964,1151,243.06162354766946,7.68,3.99,Metabolite,C9H12N2O6,2.46,0,0,3,HMDB0000296,HMDB0000296 Uridine C9H12N2O6
965,1152,221.01172354766945,7.7,3.96,Artifact,C5H11Na1O6S1,-7.21,0,,,,Methanesulfinic acid C1H4O2S1 + C4H7Na1O4
966,1153,277.02342354766944,7.74,3.23,Putative metabolite,C8H11N2O7P1,-1.08,0,0,4,,"HMDB0258147 [(2S,5S)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate C9H13N2O8P1 - C1H2O1 -> C8H11N2O7P1"
967,1154,201.03732354766944,7.75,4,Artifact,C6H11Na1O6,3.46,0,,,,C4H7O4Na1 C4H7Na1O4 + C2H4O2
968,1155,291.05602354766944,7.75,3.11,Metabolite,C12H12N4O3S1,-1.03,,0,3,HMDB0244494,HMDB0244494 N(4)-Acetylsulfadiazine C12H12N4O3S1
969,1156,307.03362354766944,7.75,3.8,Metabolite,C9H13N2O8P1,0.32,,,3,HMDB0258147,"HMDB0258147 [(2S,5S)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate C9H13N2O8P1"
970,1158,160.06132354766945,7.77,3.49,Metabolite,C6H11N1O4,1.24,0,0,3,HMDB0000510,HMDB0000510 Aminoadipic acid C6H11N1O4
971,1159,419.0460235476694,7.77,3.08,Putative metabolite,C20F5H9N2O3,0,0,,4,,HMDB0251262 Diflufenican C19F5H11N2O2 + C1O1 -> C20F5H11N2O3 - H2 -> C20F5H9N2O3
972,1160,171.02602354766944,7.8,3.04,Artifact,C5H9Na1O5,8.72,0,,,,Formaldehyde C1H2O1 + C4H7Na1O4
973,1161,247.01282354766946,7.83,3.53,Artifact,C7H9N2O6P1,-1.21,0,,,,dUMP C9H13N2O8P1 - C1H2O1 - C1H2O1 -> C7H9N2O6P1
974,1162,514.6718235476694,7.83,3.45,Unknown,Unknown,0,,,,,Unknown
975,1163,515.1735235476694,7.84,3.04,Metabolite,C30H28O8,-4.65,,,3,HMDB0247787,"HMDB0247787 1-[6-[(3-Acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one C30H28O8"
976,1164,501.6641235476694,7.87,3.63,Unknown,Unknown,0,,,,,Unknown
977,1165,502.16542354766943,7.89,3.32,Putative metabolite,C24H29N3O7S1,-0.2,0,,4,,HMDB0304844 Serdexmethylphenidate C25H29N3O8 + H2S1 -> C25H31N3O8S1 - C1H2O1 -> C24H29N3O7S1
978,1166,152.00232354766945,7.91,4.08,Metabolite,C3H7N1O4S1,0,0,0,3,HMDB0000996,HMDB0000996 3-Sulfinoalanine C3H7N1O4S1
979,1167,421.0912235476694,7.92,3,Metabolite,C18Cl1H19N4O6,1.9,,,3,HMDB0254797,"HMDB0254797 Acetic acid, (4-chlorophenoxy)-, 2-hydroxy-3-(1,2,3,6-tetrahydro-1,3-dimethyl-2,6-dioxo-7H-purin-7-yl)propyl ester C18Cl1H19N4O6"
980,1168,236.97912354766945,7.93,3.18,Artifact,C3H7N2Na1O7S1,3.36,0,,,,HMDB0000996 3-Sulfinoalanine C3H7N1O4S1 + N1Na1O3 -> C3H7N2Na1O7S1
981,1169,315.09522354766943,7.95,3.32,Putative metabolite,C17F2H14N2O2,-0.63,0,,4,,"HMDB0251770 N'-[2-(3,5-Difluorophenyl)-2-hydroxyacetyl]-2-ethyl-4-hydroxy-3-methylbenzohydrazide C18F2H18N2O4 - H2O1 -> C18F2H16N2O3 - C1H2O1 -> C17F2H14N2O2"
982,1170,368.13802354766943,7.96,3.08,Putative metabolite,C14H27N1O8S1,1.08,0,,4,,HMDB0245244 2-(3-Mercaptopropyl)pentanedioic acid C8H14O4S1 + C6H10O5 -> C14H24O9S1 + H3N1O-1 -> C14H27N1O8S1
983,1171,159.09262354766943,7.99,3.04,Artifact,C10H12N2,0.62,0,,,,HMDB0000929 L-Tryptophan C11H12N2O2 - C1O2 -> C10H12N2
984,1173,487.6483235476694,7.99,3.23,Unknown,Unknown,0,,,,,Unknown
985,1174,204.08562354766943,8,3.92,Artifact,[13]C1C10H12N2O2,1.46,0,,,,HMDB0000929 L-Tryptophan C11H12N2O2 + [13]C1C-1 -> [13]C1C10H12N2O2
986,1175,192.99802354766945,8.01,3.28,Unknown,Unknown,0,,,,,Unknown
987,1176,203.08302354766946,8.01,4.82,Metabolite,C11H12N2O2,-1.96,0.9870000000000001,0.8847526449047127,1,HMDB0000929,HMDB0000929 L-Tryptophan C11H12N2O2
988,1177,429.1523235476694,8.01,3.75,Putative metabolite,C17F2H24N6O3S1,0.7,0,,4,,HMDB0255964 Omarigliptin C17F2H20N4O3S1 + H1N1 -> C17F2H21N5O3S1 + H3N1 -> C17F2H24N6O3S1
989,1178,655.2240235476695,8.01,3.18,Unknown,Unknown,0,,,,,Unknown
990,1180,397.0878235476694,8.02,3.08,Putative metabolite,C10H19N6O9P1,0,0,,4,,HMDB0258506 Streptidine C8H18N6O4 + C1O1 -> C9H18N6O5 + C1O1 -> C10H18N6O6 + H1O3P1 -> C10H19N6O9P1
991,1181,414.1684235476694,8.02,3.04,Putative metabolite,C22H29N3O1S2,-1.2,0,,4,,HMDB0015560 Thiothixene C23H29N3O2S2 - C1O1 -> C22H29N3O1S2
992,1182,270.9750235476694,8.04,3.53,Artifact,C5H10K1N2Na1O5S1,8.09,0,,,,HMDB0000696 L-Methionine C5H11N1O2S1 + N1Na1O3 -> C5H11N2Na1O5S1 + H-1K1 -> C5H10K1N2Na1O5S1
993,1184,288.9850235476694,8.07,3.18,Artifact,C5H12K1N2Na1O6S1,9.66,0,,,,HMDB0000696 L-Methionine C5H11N1O2S1 + N1Na1O3 -> C5H11N2Na1O5S1 + H1K1O1 -> C5H12K1N2Na1O6S1
994,1185,148.04392354766944,8.08,4.32,Metabolite,C5H11N1O2S1,-1.34,0.9949999999999992,0.7484402675146289,1,HMDB0000696,HMDB0000696 L-Methionine C5H11N1O2S1
995,1186,260.05652354766943,8.08,3.2,Metabolite,C13H11N1O5,-0.38,,,3,HMDB0255996,HMDB0255996 Oxolinic acid C13H11N1O5
996,1187,374.1138235476694,8.08,3.52,Putative metabolite,C16Cl1H18N7O2,0,0,,4,,"HMDB0250237 [6-(5-Chloropyridin-2-yl)-7-hydroxypyrrolo[3,4-b]pyrazin-5-yl] 4-methylpiperazine-1-carboxylate C17Cl1H17N6O3 + H1N1 -> C17Cl1H18N7O3 - C1O1 -> C16Cl1H18N7O2"
997,1188,150.03962354766944,8.09,3.08,Artifact,[34]S1C5H11N1O2,-0.66,0,,,,HMDB0000696 L-Methionine C5H11N1O2S1 + [34]S1S-1 -> [34]S1C5H11N1O2
998,1189,434.2123235476694,8.09,3.28,Putative metabolite,C22H33N3O4S1,-0.92,0,,4,,"HMDB0248899 (2S,3R)-3-Butan-2-yl-N-hydroxy-N'-[(2S)-1-(methylamino)-1-oxo-3-phenylpropan-2-yl]-2-prop-2-enylbutanediamide C21H31N3O4 + S1 -> C21H31N3O4S1 + C1H2 -> C22H33N3O4S1"
999,1190,319.07552354766943,8.1,3.23,Putative metabolite,C18Cl1H13N4,0.31,0,,4,,HMDB0014548 Alprazolam C17Cl1H13N4 + C2H2O1 -> C19Cl1H15N4O1 - C1H2O1 -> C18Cl1H13N4
1000,1191,233.02082354766944,8.11,3.11,Artifact,C5H11N2Na1O5S1,2.14,0,,,,HMDB0000696 L-Methionine C5H11N1O2S1 + N1Na1O3 -> C5H11N2Na1O5S1
1001,1193,249.07862354766945,8.14,3.98,Metabolite,C14H10N4O1,-1.6,,,3,HMDB0255959,HMDB0255959 Olprinone C14H10N4O1
1002,1194,255.03412354766945,8.14,3.15,Putative metabolite,C13Cl2H14O1,3.12,0,,4,,HMDB0252195 Fenclorac C14Cl2H16O2 - C1H2O1 -> C13Cl2H14O1
1003,1195,248.08182354766944,8.15,3.38,Metabolite,C15H11N3O1,4.42,,,3,HMDB0243783,HMDB0243783 1-(2-Pyridylazo)-2-naphthol C15H11N3O1
1004,1198,483.2173235476694,8.17,3.08,Metabolite,C28H36O5S1,7.64,,,3,HMDB0254074,"HMDB0254074 4-[(E)-2-(7-Heptoxy-4,4-dimethyl-1,1-dioxo-2,3-dihydrothiochromen-6-yl)prop-1-enyl]benzoic acid C28H36O5S1"
1005,1199,151.06092354766943,8.18,3.51,Metabolite,C5H12O5,1.97,0.9715000000000007,,2.2,HMDB0000508,HMDB0000508 Ribitol C5H12O5
1006,1200,157.03642354766944,8.28,3.93,Metabolite,C4H6N4O3,1.9,0.9390000000000001,0.6467310194323462,1,HMDB0000462,HMDB0000462 Allantoin C4H6N4O3
1007,1201,337.0612235476694,8.29,3.04,Putative metabolite,C13H14N4O5S1,0,0,,4,,HMDB0257464 Salinazid C13H11N3O2 + O3S1 -> C13H11N3O5S1 + H3N1 -> C13H14N4O5S1
1008,1203,339.1093235476694,8.34,3.64,Metabolite,C16H20O8,-2.35,,,3,HMDB0060021,HMDB0060021 trans-isoeugenol-O-glucuronide C16H20O8
1009,1204,219.07682354766945,8.36,3.32,Metabolite,C11H12N2O3,3.18,0,0,3,HMDB0000472,HMDB0000472 5-Hydroxy-L-tryptophan C11H12N2O3
1010,1205,452.0811235476694,8.38,3.18,Putative metabolite,C15H23N3O9S2,-1.77,0,,4,,HMDB0000656 Cysteineglutathione disulfide C13H22N4O8S2 + C2H2O1 -> C15H24N4O9S2 - H1N1 -> C15H23N3O9S2
1011,1206,114.05612354766943,8.39,4.08,Metabolite,C5H9N1O2,-0.87,0.9834999999999994,0.6884024004740966,1,HMDB0000162,HMDB0000162 L-Proline C5H9N1O2
1012,1207,276.07662354766944,8.39,3.61,Artifact,[10]B1C14H11N4S1,-1.8,0,,,,Peak 1028 C14H14N4S1 + B1H-3 -> B1C14H11N4S1 + [10]B1B-1 -> [10]B1C14H11N4S1
1013,1208,278.0763235476694,8.41,3.28,Artifact,[13]C1B1C13H11N4S1,-1.79,0,,,,Peak 1028 C14H14N4S1 + B1H-3 -> B1C14H11N4S1 + [13]C1C-1 -> [13]C1B1C13H11N4S1
1014,1209,373.0600235476694,8.41,3.11,Artifact,B1C14H15N4O4S1Si1,0.8,0,,,,Peak 1028 C14H14N4S1 + B1H-3 -> B1C14H11N4S1 + H4O4Si1 -> B1C14H15N4O4S1Si1
1015,1210,277.0734235476694,8.42,4.23,Artifact,B1C14H11N4S1,-3.6,0,,,,Peak 1028 C14H14N4S1 + B1H-3 -> B1C14H11N4S1
1016,1213,205.05232354766943,8.45,3.15,Metabolite,C12H6N4,-1.94,,,3,HMDB0249265,HMDB0249265 Bisazobiphenyl C12H6N4
1017,1214,116.07222354766942,8.47,4.63,Metabolite,C5H11N1O2,-4.27,1,0.5829588830672147,1,HMDB0000883,HMDB0000883 L-Valine C5H11N1O2
1018,1215,117.07502354766943,8.47,3.41,Artifact,[13]C1C4H11N1O2,0,0,,,,HMDB0000883 L-Valine C5H11N1O2 + [13]C1C-1 -> [13]C1C4H11N1O2
1019,1216,131.00962354766943,8.47,3.04,Metabolite,C3H4N2O4,1.51,,,3,HMDB0303019,HMDB0303019 Oxaluric acid C3H4N2O4
1020,1217,292.1393235476694,8.47,3.08,Metabolite,C12H23N1O7,3.07,,,3,HMDB0037840,HMDB0037840 N-(1-Deoxy-1-fructosyl)leucine C12H23N1O7
1021,1218,294.1182235476694,8.49,3.23,Putative metabolite,C11H21N1O8,4.07,0,,4,,HMDB0037843 N-(1-Deoxy-1-fructosyl)threonine C10H19N1O8 + C1H2 -> C11H21N1O8
1022,1219,328.1059235476694,8.49,3.41,Putative metabolite,C15H15N5O4,-2.43,0,,4,,"HMDB0251538 4-[2-(3,4-Dihydro-6,7-dimethoxy-4-methyl-3-oxo-2-quinoxalinyl)ethyl]-3H-1,2,4-triazole-3,5(4H)-dione C15H15N5O5 - O1 -> C15H15N5O4"
1023,1220,255.13162354766942,8.5,3.23,Unknown,Unknown,0,,,,,Unknown
1024,1222,388.1746235476694,8.51,3.11,Putative metabolite,C25H27N1O1S1,-1.54,0,,4,,"HMDB0244410 2,5-Dioxopyrrolidin-1-YL 4-(pyren-1-YL)butanoate C24H19N1O4 + H2S1 -> C24H21N1O4S1 + C1H2 -> C25H23N1O4S1 + H3N1 -> C25H26N2O4S1 - C1O2 -> C24H26N2O2S1 + C2H4 -> C26H30N2O2S1 - H3N1O-1 -> C26H27N1O3S1 - C1O2 -> C25H27N1O1S1"
1025,1227,296.1340235476694,8.52,4.08,Putative metabolite,C11H23N1O8,3.7,0,,4,,HMDB0258395 sorbitol lactate C9H18O9 - H-1N-1O1 -> C9H19N1O8 + C2H4 -> C11H23N1O8
1026,1228,297.1372235476694,8.52,3.23,Artifact,[13]C1C10H23N1O8,4.02,0,,,,Peak 1025 C11H23N1O8 + [13]C1C-1 -> [13]C1C10H23N1O8
1027,1229,251.09702354766944,8.53,3.74,Metabolite,C11H16N4O1S1,0.79,,,3,HMDB0247351,HMDB0247351 1-Butyl-3-(pyridine-4-carbonylamino)thiourea C11H16N4O1S1
1028,1230,269.0873235476694,8.53,4.41,Putative metabolite,C14H14N4S1,-2.59,0,,4,,HMDB0015667 Sulfaphenazole C15H14N4O2S1 - C1O2 -> C14H14N4S1
1029,1232,281.1071235476694,8.53,4.11,Putative metabolite,C12H26O1S3,0.71,0,,4,,HMDB0041448 Dicyclohexyl disulfide C12H22S2 + H2S1 -> C12H24S3 + H2O1 -> C12H26O1S3
1030,1241,233.08602354766944,8.56,3.36,Artifact,C11H14N4S1,2.56,0,,,,HMDB0000235 Thiamine C12H16N4O1S1 - C1H2O1 -> C11H14N4S1
1031,1249,263.0964235476694,8.57,3.75,Metabolite,C12H16N4O1S1,3.03,0,0,3,HMDB0000235,HMDB0000235 Thiamine C12H16N4O1S1
1032,1250,420.1965235476694,8.57,3.04,Putative metabolite,C21H31N3O4S1,-0.71,0,,4,,"HMDB0248899 (2S,3R)-3-Butan-2-yl-N-hydroxy-N'-[(2S)-1-(methylamino)-1-oxo-3-phenylpropan-2-yl]-2-prop-2-enylbutanediamide C21H31N3O4 + S1 -> C21H31N3O4S1"
1033,1252,246.02892354766945,8.58,3.26,Putative metabolite,C5H13N1O8S1,0,0,,4,,HMDB0000539 Arabinonic acid C5H10O6 + O3S1 -> C5H10O9S1 + H3N1O-1 -> C5H13N1O8S1
1034,1253,452.0808235476694,8.64,3.58,Putative metabolite,C15H23N3O9S2,-1.1,0,,4,,HMDB0000656 Cysteineglutathione disulfide C13H22N4O8S2 + C2H2O1 -> C15H24N4O9S2 - H1N1 -> C15H23N3O9S2
1035,1254,308.0984235476694,8.65,5.26,Metabolite,C11H19N1O9,0.97,0,0,3,HMDB0000230,HMDB0000230 N-Acetylneuraminic acid C11H19N1O9
1036,1255,310.1028235476694,8.65,3.66,Artifact,[18]O1C11H19N1O8,0.32,0,,,,HMDB0000230 N-Acetylneuraminic acid C11H19N1O9 + [18]O1O-1 -> [18]O1C11H19N1O8
1037,1256,506.0682235476694,8.65,3.04,Artifact,C16H23N1Na1O14P1,-0.2,0,,,,Peak 1078 C14H20N1O12P1 + C2H3Na1O2 -> C16H23N1Na1O14P1
1038,1257,517.1319235476694,8.65,3.28,Putative metabolite,C23H27N4O6P1S1,-0.58,0,,4,,"HMDB0252951 3-Isopropyl-5-(4-(((6-(4-(methylsulfonyl)phenyl)pyridin-3-yl)oxy)methyl)piperidin-1-yl)-1,2,4-oxadiazole C23H28N4O4S1 - H2O1 -> C23H26N4O3S1 + H1O3P1 -> C23H27N4O6P1S1"
1039,1258,309.10112354766943,8.66,4.36,Artifact,[13]C1C10H19N1O9,2.9,0,,,,HMDB0000230 N-Acetylneuraminic acid C11H19N1O9 + [13]C1C-1 -> [13]C1C10H19N1O9
1040,1259,518.1280235476695,8.66,3.94,Putative metabolite,C17H30N1O15P1,0,0,,4,,HMDB0240316 Glycerophosphoglycerol C6H15O8P1 + C11H17N1O8 -> C17H32N1O16P1 - H2O1 -> C17H30N1O15P1
1041,1260,410.0876235476694,8.68,3.08,Putative metabolite,C13H21N3O10S1,-0.24,0,,4,,HMDB0254755 Misonidazole C7H11N3O4 + C6H8O6 -> C13H19N3O10 + H2S1 -> C13H21N3O10S1
1042,1261,440.0390235476694,8.68,3.08,Metabolite,C16H15N3O10S1,3.4,,,3,HMDB0060643,HMDB0060643 Tizoxanide glucuronide C16H15N3O10S1
1043,1262,644.2723235476694,8.68,3.43,Putative metabolite,C25H49N3O12P2,-0.77,0,,4,,HMDB0250239 [(2S)-1-(4-Amino-2-oxopyrimidin-1-yl)-3-hydroxypropan-2-yl]oxymethyl-phosphonooxyphosphinic acid C8H15N3O9P2 + C1H2O1 -> C9H17N3O10P2 + C16H30O1 -> C25H47N3O11P2 + H2O1 -> C25H49N3O12P2
1044,1263,188.97152354766945,8.69,3.65,Artifact,C1Cr1H6N4O4,3.16,0,,,,Carbohydrazide C1H6N4O1 + Cr1O3
1045,1264,295.02502354766943,8.69,3.15,Metabolite,C16H8O6,-0.68,,,3,HMDB0033831,HMDB0033831 Medicagol C16H8O6
1046,1265,355.0444235476694,8.69,3,Artifact,C10H16N2O10S1,2.53,0,,,,Peak 1045 C8H12N2O8S1 + C2H4O2 -> C10H16N2O10S1
1047,1266,492.0530235476694,8.69,3.08,Artifact,C15H21N1Na1O14P1,-1.22,0,,,,Peak 1078 C14H20N1O12P1 + C1H1Na1O2 -> C15H21N1Na1O14P1
1048,1267,559.1124235476694,8.69,3.81,Metabolite,C23H28O14S1,0.54,,,3,HMDB0256077,HMDB0256077 Paeoniflorin sulfonate C23H28O14S1
1049,1268,560.1144235476695,8.69,3.38,Artifact,[13]C1C22H28O14S1,2.85,0,,,,HMDB0256077 Paeoniflorin sulfonate C23H28O14S1 + [13]C1C-1 -> [13]C1C22H28O14S1
1050,1269,561.1127235476695,8.69,3.15,Unknown,Unknown,0,,,,,Unknown
1051,1270,626.2622235476695,8.69,3.88,Putative metabolite,C25H47N3O11P2,-1.43,0,,4,,HMDB0250239 [(2S)-1-(4-Amino-2-oxopyrimidin-1-yl)-3-hydroxypropan-2-yl]oxymethyl-phosphonooxyphosphinic acid C8H15N3O9P2 + C1H2O1 -> C9H17N3O10P2 + C16H30O1 -> C25H47N3O11P2
1052,1271,627.2649235476695,8.69,3.32,Artifact,[13]C1C24H47N3O11P2,-0.48,0,,,,Peak 1051 C25H47N3O11P2 + [13]C1C-1 -> [13]C1C24H47N3O11P2
1053,1272,257.99262354766944,8.7,3.34,Putative metabolite,C7H6N3O6P1,-1.93,0,,4,,HMDB0001860 Paraxanthine C7H8N4O2 + H1O3P1 -> C7H9N4O5P1 - H3N1O-1 -> C7H6N3O6P1
1054,1273,425.0683235476694,8.71,3.41,Artifact,[13]C1C13H20N1O12P1,0.23,0,,,,Peak 1078 C14H20N1O12P1 + [13]C1C-1 -> [13]C1C13H20N1O12P1
1055,1274,742.0835235476694,8.71,3,Artifact,C20H33N7Na1O14P3S1,1.21,0,,,,Peak 1068 C20H34N7O14P3S1 + H-1Na1 -> C20H33N7Na1O14P3S1
1056,1275,130.96602354766944,8.72,3.28,Artifact,C2Ca1H4O4,1.52,0,,,,Superoxide H2O2 + C2Ca1H2O2
1057,1276,709.2996235476695,8.72,3.72,Unknown,Unknown,0,,,,,Unknown
1058,1277,128.03602354766943,8.74,5.38,Metabolite,C5H7N1O3,-5.42,0.8529999999999998,0.7636102659494857,1,HMDB0000267,HMDB0000267 Pyroglutamic acid C5H7N1O3
1059,1278,129.03862354766943,8.74,4.15,Artifact,[13]C1C4H7N1O3,0,0,,,,HMDB0000267 Pyroglutamic acid C5H7N1O3 + [13]C1C-1 -> [13]C1C4H7N1O3
1060,1279,217.08242354766944,8.74,3.15,Metabolite,C8H14N2O5,2.75,,,3,HMDB0028686,HMDB0028686 Alanylglutamic acid C8H14N2O5
1061,1280,349.1234235476694,8.74,3.36,Metabolite,C17H22N2O4S1,-2,,,3,HMDB0256234,HMDB0256234 Benzylpenicilloyl C17H22N2O4S1
1062,1281,358.0192235476694,8.74,3.11,Putative metabolite,C10H10N5O8P1,0.56,0,,4,,HMDB0001314 Cyclic GMP C10H12N5O7P1 + C1O2 -> C11H12N5O9P1 - C1H2O1 -> C10H10N5O8P1
1063,1282,871.1216235476695,8.74,3.46,Putative metabolite,C25H35N10O19P3,0.46,0,0,4,,No edge connections.
1064,1283,213.01242354766944,8.75,3.81,Artifact,C5H7N2Na1O6,2.34,0,,,,HMDB0000267 Pyroglutamic acid C5H7N1O3 + N1Na1O3 -> C5H7N2Na1O6
1065,1284,279.0590235476694,8.75,4.32,Artifact,C9H10N6Na2O2,-0.71,0,,,,Peak 1060 C9H10N6O1 + H1Na1O1 -> C9H11N6Na1O2 + H-1Na1 -> C9H10N6Na2O2
1066,1285,341.0287235476694,8.75,3.15,Putative metabolite,C15Cl2H16N2O1S1,0,0,,4,,HMDB0254178 Loviride C17Cl2H16N2O2 + H2S1 -> C17Cl2H18N2O2S1 - C2H2O1 -> C15Cl2H16N2O1S1
1067,1286,439.0408235476694,8.75,3.3,Putative metabolite,C12H24O11S3,0,0,,4,,"HMDB0242428 (1S,2R,3R,4S)-1-{(1S)-2-[(2R,3S,4S)-3,4-Dihydroxy-2-(hydroxymethyl)tetrahydrothiophenium-1-yl]-1-hydroxyethyl}-2,3,4,5-tetrahydroxypentyl sulfate C12H24O12S2 + H2S1 -> C12H26O12S3 - H2O1 -> C12H24O11S3"
1068,1287,720.0981235476695,8.75,3.48,Artifact,MS2_fragment_C25H35N10O19P3,-1.66,0,,,,Deoxyadenosine monophosphate C10H14N5O6P1 + C15H21N5O13P2 - Experiment_MS2_fragment -> MS2_fragment_C25H35N10O19P3
1069,1288,280.0620235476694,8.76,3.4,Artifact,[13]C1C8H10N6Na2O2,0.36,0,,,,Peak 1060 C9H10N6O1 + H1Na1O1 -> C9H11N6Na1O2 + H-1Na1 -> C9H10N6Na2O2 + [13]C1C-1 -> [13]C1C8H10N6Na2O2
1070,1289,342.0409235476694,8.76,3.04,Putative metabolite,C20H9N1O5,-0.29,0,,4,,"HMDB0244480 [2,2'-Biquinoline]-4,4'-dicarboxylic acid C20H12N2O4 - H3N1O-1 -> C20H9N1O5"
1071,1290,408.0881235476694,8.76,3.83,Metabolite,C20Cl1H16N5O3,-2.93,,,3,HMDB0258783,HMDB0258783 Telatinib C20Cl1H16N5O3
1072,1291,409.0904235476694,8.76,3.28,Artifact,[13]C1C19Cl1H16N5O3,-0.49,0,,,,HMDB0258783 Telatinib C20Cl1H16N5O3 + [13]C1C-1 -> [13]C1C19Cl1H16N5O3
1073,1292,519.1320235476695,8.76,3.23,Artifact,[13]C1C16H30N1O15P1,-1.15,0,,,,Peak 1040 C17H30N1O15P1 + [13]C1C-1 -> [13]C1C16H30N1O15P1
