ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,Input_id,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
19572,1973,C42H72N1O8P1,749.499554742,7,Adduct,2080,C41H71O8P1,C1H1N1,1,0.01,52961,Artifact,0,-0.7129492764557807,0,NA,0,0,NA,0,-0.7129492764557807,2853,4.830920983072706,749.5006234523305,3.113,0,-0.7129492764557807,1,"PA(16:0/22:5(4Z,7Z,10Z,13Z,16Z)) C41H71O8P1 + C1H1N1 -> C42H72N1O8P1"
19591,1974,C42H80N1O11P1,805.5468989240001,4,Adduct,2186,C41H78N1O8P1,C1H2O3,1,0.01,53030,Artifact,0,-0.2585376040822305,0,NA,0,0,NA,0,-0.2585376040822305,2854,4.553070963779975,805.5473154523305,3.113,0,-0.2585376040822305,1,"PC(15:0/18:2(9Z,12Z)) C41H78N1O8P1 + C1H2O3 -> C42H80N1O11P1"
19606,1975,C43H76N1O9P1,781.5257695480001,8,Adduct,1973,C42H72N1O8P1,C1H4O1,1,0.01,53074,Artifact,0,-0.624998156468614,0,NA,0,0,NA,0,-0.624998156468614,2855,4.606982222162776,781.5267464523305,3.113,0,-0.624998156468614,1,"PA(16:0/22:5(4Z,7Z,10Z,13Z,16Z)) C41H71O8P1 + C1H1N1 -> C42H72N1O8P1 + C1H4O1 -> C43H76N1O9P1"
19623,1976,C42H70N12O6,838.5541279920001,16,Fragment,1947,C43H72N12O7,C1H2O1,-1,1.03,53214,Artifact,0,-0.022383569678531962,0,NA,0,0,NA,0,-0.022383569678531962,2856,4.710141542616522,838.5540904523306,3.113,0,-0.022383569678531962,1,Peak 1866 C21H34N6O3 * 2 -> C42H68N12O6 + C1H4O1 -> C43H72N12O7 - C1H2O1 -> C42H70N12O6
19668,1977,C25H42N1O7P1,499.2698892,6,Metabolite,15196,C25H42N1O7P1,,1,0,53254,Metabolite,0.5,-0.2355963534672942,NA,NA,0,0,NA,0,0.26440364653270576,2857,4.611649847858243,499.2701244523306,3.113,0.1,0.3644036465327058,1,"LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z)) C25H42N1O7P1"
19678,1978,C41H74N1O9P1,755.510119484,6,Metabolite,2032,C41H72N1O8P1,H2O1,1,1,53302,Putative metabolite,0,-0.5016268551251032,0,NA,0,0,NA,0,-0.5016268551251032,2858,4.456396758186944,755.5108774523305,3.113,0,-0.5016268551251032,1,"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z)) C41H72N1O8P1 + H2O1 -> C41H74N1O9P1"
19686,1979,Unknown,79.96426945233057,0,Unknown,1979,Unknown,,0,0,53333,Unknown,0,-0,NA,NA,0,0,NA,0,0,2859,4.215016726124784,79.96426945233057,3.113,-0.5,-0.5,1,Unknown
19715,1980,Ring_artifact_C43H74N1O8P1,762.8437634523306,NA,Ring_artifact,2025,C43H74N1O8P1,Ring_artifact,1,0.01,53362,Artifact,0,-0,0,NA,0,0,NA,0,0,2860,4.056972340014488,762.8437634523306,3.113,0,0,1,"PA(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H71O8P1 + H3N1 -> C43H74N1O8P1 + Ring_artifact -> Ring_artifact_C43H74N1O8P1"
19740,1981,[13]C1C44H80N1O11P1,842.5502536880001,8,Natural_abundance,1949,C45H80N1O11P1,[13]C1C-1,1,0.02,53381,Artifact,0,-0.7553046983728324,0,NA,0,0,NA,0,-0.7553046983728324,2861,5.627281125480756,842.5515264523306,3.113,0,-0.7553046983728324,1,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z)) C44H78N1O8P1 + C1H2O3 -> C45H80N1O11P1 + [13]C1C-1 -> [13]C1C44H80N1O11P1"
19758,1982,C15H14N4O4,314.101505008,11,Metabolite,4173,C16H14N4O5,C1O1,-1,2,53445,Putative metabolite,0,-0.2585857246238958,0,NA,0,0,NA,0,-0.2585857246238958,2862,5.257050210569805,314.10166745233056,3.113,0,-0.2585857246238958,1,Dantrolene C14H10N4O5 + C2H4 -> C16H14N4O5 - C1O1 -> C15H14N4O4
19769,1983,C50H75N1O8,817.5492683419999,13,Adduct,1945,C48H72O8,C2H3N1,1,1.01,53467,Artifact,0,-0.7839831304425741,0,NA,0,0,NA,0,-0.7839831304425741,2863,5.771500209051028,817.5479864523305,3.113,0,-0.7839831304425741,1,Peak 1945 C48H72O8 + C2H3N1 -> C50H75N1O8
19779,1984,[13]C1C49H75N1O8,818.5526231819999,13,Natural_abundance,1983,C50H75N1O8,[13]C1C-1,1,1.02,53500,Artifact,0,-0.44574389521290986,0,NA,0,0,NA,0,-0.44574389521290986,2864,5.443749634784398,818.5518934523305,3.113,0,-0.44574389521290986,1,Peak 1983 C50H75N1O8 + [13]C1C-1 -> [13]C1C49H75N1O8
19799,1985,C50H86N1O10P1,891.5989345,9,Metabolite,99549,C50H86N1O10P1,,1,0,53522,Metabolite,0.5,-0.19574253399236496,NA,NA,0,0,NA,0,0.30425746600763504,2865,5.4726336956464126,891.5985854523306,3.116,0.1,0.404257466007635,1,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z)) C50H86N1O10P1"
19814,1986,C34H48N1Na1O7,605.332847584,11,Adduct,2069,C34H49N1O7,H-1Na1,1,1.01,53563,Artifact,0,-0.3451558363870893,0,NA,0,0,NA,0,-0.3451558363870893,2866,5.436473611039623,605.3332654523306,3.116,0,-0.3451558363870893,1,Peak 2069 C34H49N1O7 + H-1Na1 -> C34H48N1Na1O7
19821,1987,C23H46N1O7P1,479.3011893,2,Metabolite,15182,C23H46N1O7P1,,1,0,53578,Metabolite,0.5,-0.1931482069764912,NA,NA,0,0,NA,0,0.3068517930235088,2867,5.536151990355741,479.3013744523306,3.116,0.1,0.4068517930235088,1,LysoPE(0:0/18:1(11Z)) C23H46N1O7P1
19833,1988,Unknown,868.6001104523306,0,Unknown,1988,Unknown,,0,0,53639,Unknown,0,-0,NA,NA,0,0,NA,0,0,2868,5.366558833949664,868.6001104523306,3.116,-0.5,-0.5,1,Unknown
19860,1989,C23H44N1O7P1,477.2855392,3,Metabolite,15184,C23H44N1O7P1,,1,0,53690,Metabolite,0.5,-0.1563553871996668,NA,NA,0,0,NA,0,0.3436446128003332,2869,5.220440783416015,477.2856884523306,3.116,0.1,0.4436446128003332,1,"LysoPE(0:0/18:2(9Z,12Z)) C23H44N1O7P1"
19870,1990,C21H41O7P1,436.2589901,2,Metabolite,12014,C21H41O7P1,,1,0,53731,Metabolite,0.5,-0.2743236655599936,NA,NA,0,0,NA,0,0.2256763344400064,2870,5.047609417896076,436.2592294523306,3.116,0.1,0.32567633444000643,1,LysoPA(0:0/18:1(9Z)) C21H41O7P1
19886,1991,C42H72N1O10P1,781.489384,8,Metabolite,16004,C42H72N1O10P1,,1,0,53788,Metabolite,0.5,-0.3182719693808669,NA,NA,0,0,NA,0,0.18172803061913312,2871,4.792779827222038,781.4898814523306,3.116,0.1,0.2817280306191331,1,"PS(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)) C42H72N1O10P1"
19899,1992,C21H39O7P1,434.2433401,3,Metabolite,12015,C21H39O7P1,,1,0,53844,Metabolite,0.5,-0.30438271146347784,NA,NA,0,0,NA,0,0.19561728853652216,2872,4.959985306781399,434.2436044523306,3.116,0.1,0.29561728853652214,1,"LysoPA(0:0/18:2(9Z,12Z)) C21H39O7P1"
19911,1993,[13]C1C49H84N1O10P1,890.5866392400001,10,Natural_abundance,1957,C50H84N1O10P1,[13]C1C-1,1,0.01,53880,Artifact,0,-0.11216632988935611,0,NA,0,0,NA,0,-0.11216632988935611,2873,4.876649411970547,890.5864394523305,3.116,0,-0.11216632988935611,1,"PS(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)) C50H84N1O10P1 + [13]C1C-1 -> [13]C1C49H84N1O10P1"
19930,1994,C37H47N4O5,627.354645668,16.5,Radical,2162,C37H48N4O5,H1,-1,0.01,53903,Artifact,0,-0.4520693943619027,0,NA,0,0,NA,0,-0.4520693943619027,2874,4.901630446684703,627.3540784523306,3.116,0,-0.4520693943619027,1,Lopinavir C37H48N4O5 - H1 -> C37H47N4O5
19939,1995,[13]C1C43H82N1O11P1,832.565903806,4,Natural_abundance,2040,C44H82N1O11P1,[13]C1C-1,1,0.03,53915,Artifact,0,-0.3829404540502687,0,NA,0,0,NA,0,-0.3829404540502687,2875,4.772135073388134,832.5665414523305,3.116,0,-0.3829404540502687,1,Peak 2040 C44H82N1O11P1 + [13]C1C-1 -> [13]C1C43H82N1O11P1
19954,1996,Unknown,227.01453945233055,0,Unknown,1996,Unknown,,0,0,53948,Unknown,0,-0,NA,NA,0,0,NA,0,0,2876,4.330589007440185,227.01453945233055,3.116,-0.5,-0.5,1,Unknown
19957,1997,C43H71O8P1,746.4886557,9,Metabolite,101761,C43H71O8P1,,1,0,53950,Metabolite,0.5,-0.575864297490077,NA,NA,0,0,NA,0,-0.07586429749007695,2877,4.503604579152432,746.4895154523306,3.116,0.1,0.024135702509923057,1,"PA(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H71O8P1"
19975,1998,[13]C1C44H82N1O10P1,828.570989144,6,Natural_abundance,2077,C45H82N1O10P1,[13]C1C-1,1,0.02,54011,Artifact,0,-0.031796713946609774,0,NA,0,0,NA,0,-0.031796713946609774,2878,4.3937672529416965,828.5709364523306,3.116,0,-0.031796713946609774,1,"PC(15:0/20:4(5Z,8Z,11Z,14Z)) C43H78N1O8P1 + C2H4O2 -> C45H82N1O10P1 + [13]C1C-1 -> [13]C1C44H82N1O10P1"
19993,1999,C27H56N1O9P1,569.369268904,1,Adduct,2086,C26H54N1O7P1,C1H2O2,1,0.01,54040,Artifact,0,-0.38160500949405673,0,NA,0,0,NA,0,-0.38160500949405673,2879,4.475075574116612,569.3697034523306,3.116,0,-0.38160500949405673,1,LysoPE(0:0/20:0) C25H52N1O7P1 + C2H4O2 -> C27H56N1O9P1
19999,2000,C26H53N1O11Si1,583.338788018,3,Adduct,2131,C26H49N1O7,H4O4Si1,1,1.01,54054,Artifact,0,-0.0269434599928602,0,NA,0,0,NA,0,-0.0269434599928602,2880,4.422225989828188,583.3388194523305,3.116,0,-0.0269434599928602,1,Peak 2131 C26H49N1O7 + H4O4Si1 -> C26H53N1O11Si1
20009,2001,Ring_artifact_[13]C1C42H74N1O8P1,764.1842174523306,NA,Ring_artifact,2027,[13]C1C42H74N1O8P1,Ring_artifact,1,0.02,54065,Artifact,0,-0,0,NA,0,0,NA,0,0,2881,4.132671682804602,764.1842174523306,3.116,0,0,1,"PA(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H71O8P1 + H3N1 -> C43H74N1O8P1 + [13]C1C-1 -> [13]C1C42H74N1O8P1 + Ring_artifact -> Ring_artifact_[13]C1C42H74N1O8P1"
20045,2002,C25H52N1O10P1,557.332883414,1,Adduct,1798,C23H49O10P1,C2H3N1,1,1.03,54114,Artifact,0,-0.2332881643133202,0,NA,0,0,NA,0,-0.2332881643133202,2882,6.512468144386232,557.3331434523305,3.119,0,-0.2332881643133202,1,LysoPC(16:0) C24H50N1O7P1 + C1H2O3 -> C25H52N1O10P1
20062,2003,[13]C1C24H52N1O10P1,558.3362381640001,1,Natural_abundance,2002,C25H52N1O10P1,[13]C1C-1,1,0.02,54131,Artifact,0,-0.28951043152318034,0,NA,0,0,NA,0,-0.28951043152318034,2883,5.92420026355901,558.3365614523306,3.119,0,-0.28951043152318034,1,LysoPC(16:0) C24H50N1O7P1 + C1H2O3 -> C25H52N1O10P1 + [13]C1C-1 -> [13]C1C24H52N1O10P1
20077,2004,C27H52N1O10P1,581.332883396,3,Metabolite,3837,C27H54N1O10P1S1,H2S1,-1,2,54152,Putative metabolite,0,-0.2761381126194683,0,NA,0,0,NA,0,-0.2761381126194683,2884,5.981235524284475,581.3332044523305,3.119,0,-0.2761381126194683,1,PS(15:0/20:0) C41H80N1O10P1 + C2H2O1 -> C43H82N1O11P1 - C16H30O1 -> C27H52N1O10P1
20083,2005,C44H82N1O10P1,815.567634368,5,Adduct,2194,C42H78N1O8P1,C2H4O2,1,0.01,54171,Artifact,0,-0.11592191906105904,0,NA,0,0,NA,0,-0.11592191906105904,2885,5.604006329489687,815.5678234523306,3.119,0,-0.11592191906105904,1,"PC(14:0/20:3(5Z,8Z,11Z)) C42H78N1O8P1 + C2H4O2 -> C44H82N1O10P1"
20093,2006,Unknown,582.3368054523305,0,Unknown,2006,Unknown,,0,0,54207,Unknown,0,-0,NA,NA,0,0,NA,0,0,2886,5.4477754456356795,582.3368054523305,3.119,-0.5,-0.5,1,Unknown
20095,2007,C27H44N1O7P1,525.2855392,7,Metabolite,15203,C27H44N1O7P1,,1,0,54210,Metabolite,0.5,-0.003567268808206872,NA,NA,0,0,NA,0,0.49643273119179315,2887,5.572389689472745,525.2855354523306,3.119,0.1,0.5964327311917932,1,"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C27H44N1O7P1"
20107,2008,[13]C1C26H44N1O7P1,526.2888940400001,7,Natural_abundance,2007,C27H44N1O7P1,[13]C1C-1,1,0.01,54236,Artifact,0,-0.17235052126584513,0,NA,0,0,NA,0,-0.17235052126584513,2888,5.051190891474144,526.2890754523305,3.119,0,-0.17235052126584513,1,"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C27H44N1O7P1 + [13]C1C-1 -> [13]C1C26H44N1O7P1"
20119,2009,C28H56N1O9P1,581.369268904,2,Metabolite,2055,C28H54N1O9P1,H2,1,2,54275,Putative metabolite,0,-0.42619068206456523,0,NA,0,0,NA,0,-0.42619068206456523,2889,5.1111217352018325,581.3697644523305,3.119,0,-0.42619068206456523,1,PS(18:0/20:0) C44H86N1O10P1 - C16H30O1 -> C28H56N1O9P1
20124,2010,C35H50N1Na1O6,603.353583008,11,Adduct,2009,C35H51N1O6,H-1Na1,1,1.01,54281,Artifact,0,-0.3600246544725359,0,NA,0,0,NA,0,-0.3600246544725359,2890,5.023366275497699,603.3540174523305,3.119,0,-0.3600246544725359,1,Peak 2009 C35H51N1O6 + H-1Na1 -> C35H50N1Na1O6
20131,2011,C42H74N1O8P1,751.515204842,6,Adduct,2037,C41H73O8P1,C1H1N1,1,0.01,54329,Artifact,0,-0.4508294217781639,0,NA,0,0,NA,0,-0.4508294217781639,2891,4.7566647580126755,751.5158824523305,3.119,0,-0.4508294217781639,1,"PA(16:0/22:4(7Z,10Z,13Z,16Z)) C41H73O8P1 + C1H1N1 -> C42H74N1O8P1"
20145,2012,[13]C1C33H48N1Na1O7,606.336202424,11,Natural_abundance,1986,C34H48N1Na1O7,[13]C1C-1,1,1.02,54395,Artifact,0,-0.49727224605533277,0,NA,0,0,NA,0,-0.49727224605533277,2892,4.942617849819735,606.3368054523305,3.119,0,-0.49727224605533277,1,Peak 2069 C34H49N1O7 + H-1Na1 -> C34H48N1Na1O7 + [13]C1C-1 -> [13]C1C33H48N1Na1O7
20165,2013,C46H80N1O11P1,853.5468989240001,8,Adduct,2148,C45H78N1O8P1,C1H2O3,1,0.01,54401,Artifact,0,-1.2093818940093193,0,NA,0,0,NA,0,-1.2093818940093193,2893,4.727532623196562,853.5489634523306,3.119,0,-1.2093818940093193,1,"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C45H78N1O8P1 + C1H2O3 -> C46H80N1O11P1"
20174,2014,C50H86N1O11P1,907.59384904,9,Metabolite,2076,C49H84N1O10P1,C1H2O1,1,2,54464,Putative metabolite,0,-0.2151775653199851,0,NA,0,0,NA,0,-0.2151775653199851,2894,4.819320654492349,907.5934584523305,3.119,0,-0.2151775653199851,1,"PS(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)) C50H84N1O10P1 + H2O1 -> C50H86N1O11P1"
20184,2015,[13]C1C42H74N1O9P1,780.5134742560001,8,Natural_abundance,1937,C43H74N1O9P1,[13]C1C-1,1,0.02,54485,Artifact,0,-0.3697542383357783,0,NA,0,0,NA,0,-0.3697542383357783,2895,4.642998463024945,780.5140514523305,3.119,0,-0.3697542383357783,1,Peak 1937 C43H74N1O9P1 + [13]C1C-1 -> [13]C1C42H74N1O9P1
20217,2016,C28Ca1H50N3Na1O7,603.317236784,5,Adduct,1809,C26H48N3Na1O5,C2Ca1H2O2,1,1.03,54561,Artifact,0,-0.23343302112471193,0,NA,0,0,NA,0,-0.23343302112471193,2896,4.638893458087068,603.3175184523305,3.119,0,-0.23343302112471193,1,Peak 2048 C27H47N3O6 + H1Na1O1 -> C27H48N3Na1O7 - C1O2 -> C26H48N3Na1O5 + C2Ca1H2O2 -> C28Ca1H50N3Na1O7
20229,2017,C43H87N1Na1O11P1S1,879.56351447,2,Adduct,2116,C43H88N1O11P1S1,H-1Na1,1,1.02,54590,Artifact,0,-0.4303371257465612,0,NA,0,0,NA,0,-0.4303371257465612,2897,4.701531603454658,879.5627574523305,3.119,0,-0.4303371257465612,1,Peak 1951 C43H86N1O10P1S1 + H1Na1O1 -> C43H87N1Na1O11P1S1
20239,2018,C28H54N1O10P1,595.34853346,3,Metabolite,2055,C28H54N1O9P1,O1,1,2,54623,Putative metabolite,0,-0.45350941526203853,0,NA,0,0,NA,0,-0.45350941526203853,2898,4.65396912265717,595.3490734523306,3.119,0,-0.45350941526203853,1,"LysoPE(0:0/22:2(13Z,16Z)) C27H52N1O7P1 + C1O2 -> C28H52N1O9P1 + H2O1 -> C28H54N1O10P1"
20254,2019,C25H51N1Na1O10P1,579.314827952,1,Adduct,2097,C24H50N1O7P1,C1H1Na1O3,1,0.01,54631,Artifact,0,-1.4789025309398638,0,NA,0,0,NA,0,-1.4789025309398638,2899,4.564540309800718,579.3165414523305,3.119,0,-1.4789025309398638,1,LysoPC(16:0) C24H50N1O7P1 + C1H1Na1O3 -> C25H51N1Na1O10P1
20261,2020,[13]C1C41H74N1O8P1,752.51855964,7,Natural_abundance,2011,C42H74N1O8P1,[13]C1C-1,1,0.01,54645,Artifact,0,-0.3300997192524786,0,NA,0,0,NA,0,-0.3300997192524786,2900,4.355684833955053,752.5190564523306,3.119,0,-0.3300997192524786,1,"PA(16:0/22:4(7Z,10Z,13Z,16Z)) C41H73O8P1 + C1H1N1 -> C42H74N1O8P1 + [13]C1C-1 -> [13]C1C41H74N1O8P1"
20283,2021,[13]C1C46H82N1O10P1,852.57098914,8,Natural_abundance,2042,C47H82N1O10P1,[13]C1C-1,1,0.01,54703,Artifact,0,-0.004874861196729932,0,NA,0,0,NA,0,-0.004874861196729932,2901,4.4852900973603536,852.5709974523305,3.119,0,-0.004874861196729932,1,"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C45H78N1O8P1 + [13]C1C-1 -> [13]C1C44H78N1O8P1 + C2H4O2 -> [13]C1C46H82N1O10P1"
20305,2022,C27H58N1O10P1Si1,615.356760006,1,Adduct,2097,C24H50N1O7P1,C3H8O3Si1,1,0.01,54750,Artifact,0,-0.25062398807565783,0,NA,0,0,NA,0,-0.25062398807565783,2902,4.3285800305042095,615.3570684523305,3.119,0,-0.25062398807565783,1,LysoPC(16:0) C24H50N1O7P1 + C3H8O3Si1 -> C27H58N1O10P1Si1
20323,2023,C46H87N1Na1O11P1,883.5914437280001,6,Adduct,2042,C45H83N1Na1O10P1,C1H4O1,1,0.03,54766,Artifact,0,-1.3469322764846856,0,NA,0,0,NA,0,-1.3469322764846856,2903,5.0254939142600294,883.5890634523305,3.119,0,-1.3469322764846856,1,PS(16:1(9Z)/24:1(15Z)) C46H86N1O10P1 + H1Na1O1 -> C46H87N1Na1O11P1
20331,2024,[13]C1C24H44N1O7P1,502.28889404,5,Natural_abundance,2059,C25H44N1O7P1,[13]C1C-1,1,0.01,54785,Artifact,0,-0.4543324927371724,0,NA,0,0,NA,0,-0.4543324927371724,2905,4.87896791702492,502.2893504523306,3.119,0,-0.4543324927371724,1,"LysoPE(0:0/20:4(5Z,8Z,11Z,14Z)) C25H44N1O7P1 + [13]C1C-1 -> [13]C1C24H44N1O7P1"
20350,2025,C43H74N1O8P1,763.51520486,8,Fragment,1906,C44H74N1O10P1,C1O2,-1,0.01,54846,Artifact,0,-0.3638384192654373,0,NA,0,0,NA,0,-0.3638384192654373,2906,7.070327371206114,763.5157604523305,3.122,0,-0.3638384192654373,1,"PA(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H71O8P1 + H3N1 -> C43H74N1O8P1"
20377,2026,C28H58N1O9P1,583.384918968,1,Adduct,2086,C26H54N1O7P1,C2H4O2,1,0.01,54957,Artifact,0,-0.29867444219538125,0,NA,0,0,NA,0,-0.29867444219538125,2907,5.651703813263666,583.3852674523305,3.122,0,-0.29867444219538125,1,LysoPC(18:0) C26H54N1O7P1 + C2H4O2 -> C28H58N1O9P1
20389,2027,[13]C1C42H74N1O8P1,764.51855964,8,Natural_abundance,2025,C43H74N1O8P1,[13]C1C-1,1,0.01,54973,Artifact,0,-0.32491842367622076,0,NA,0,0,NA,0,-0.32491842367622076,2908,6.735067005122098,764.5190564523306,3.122,0,-0.32491842367622076,1,"PA(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H71O8P1 + H3N1 -> C43H74N1O8P1 + [13]C1C-1 -> [13]C1C42H74N1O8P1"
20424,2028,C21H44N1O7P1,453.2855392,1,Metabolite,15180,C21H44N1O7P1,,1,0,55065,Metabolite,0.5,-0.43377992079354677,NA,NA,0,0,NA,0,0.06622007920645323,2909,5.992744045011685,453.2859324523306,3.122,0.1,0.16622007920645324,1,LysoPE(0:0/16:0) C21H44N1O7P1
20437,2029,[13]C1C25H54N1O9P1,556.356973608,1,Natural_abundance,2053,C26H54N1O9P1,[13]C1C-1,1,0.02,55125,Artifact,0,-0.52470298589320985,0,NA,0,0,NA,0,-0.52470298589320985,2910,5.487627962723266,556.3575574523305,3.122,0,-0.52470298589320985,1,LysoPE(0:0/20:0) C25H52N1O7P1 + C1H2O2 -> C26H54N1O9P1 + [13]C1C-1 -> [13]C1C25H54N1O9P1
20444,2030,C23H48N1O7P1,481.3168394,1,Metabolite,14500,C23H48N1O7P1,,1,0,55137,Metabolite,0.5,-0.1662650436387165,NA,NA,0,0,NA,0,0.3337349563612835,2911,5.774316468829488,481.3169994523306,3.122,0.1,0.4337349563612835,1,LysoPC(15:0) C23H48N1O7P1
20462,2031,C27H56N1O10P1,585.364183524,1,Adduct,2086,C26H54N1O7P1,C1H2O3,1,0.01,55212,Artifact,0,-0.2835229245888123,0,NA,0,0,NA,0,-0.2835229245888123,2912,6.039993568459948,585.3645154523306,3.122,0,-0.2835229245888123,1,LysoPC(18:0) C26H54N1O7P1 + C1H2O3 -> C27H56N1O10P1
20470,2032,C41H72N1O8P1,737.499554806,8,Adduct,1944,C41H69O8P1,H3N1,1,0.01,55267,Artifact,0,-0.47637068113795694,0,NA,0,0,NA,0,-0.47637068113795694,2913,6.110994243331739,737.5002574523305,3.122,0,-0.47637068113795694,1,"PA(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C41H69O8P1 + H3N1 -> C41H72N1O8P1"
20496,2033,[13]C1C40H72N1O8P1,738.5029096400001,7,Natural_abundance,2032,C41H72N1O8P1,[13]C1C-1,1,0.01,55341,Artifact,0,-0.47718994825088884,0,NA,0,0,NA,0,-0.47718994825088884,2914,5.760634181794176,738.5036144523306,3.122,0,-0.47718994825088884,1,"PA(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C41H69O8P1 + H3N1 -> C41H72N1O8P1 + [13]C1C-1 -> [13]C1C40H72N1O8P1"
20528,2034,[13]C1C45H82N1O10P1,840.57098914,7,Natural_abundance,1951,C46H82N1O10P1,[13]C1C-1,1,0.01,55404,Artifact,0,-0.33150818767441453,0,NA,0,0,NA,0,-0.33150818767441453,2915,5.4511476515577915,840.5715464523305,3.122,0,-0.33150818767441453,1,"PE(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z)) C45H80N1O7P1 + C1H2O3 -> C46H82N1O10P1 + [13]C1C-1 -> [13]C1C45H82N1O10P1"
20550,2035,[13]C1C47H84N1O11P1,882.581553824,8,Natural_abundance,2066,C48H84N1O11P1,[13]C1C-1,1,1.01,55457,Artifact,0,-0.0014890015191070254,0,NA,0,0,NA,0,-0.0014890015191070254,2916,5.488919758439226,882.5815564523306,3.122,0,-0.0014890015191070254,1,Peak 2066 C48H84N1O11P1 + [13]C1C-1 -> [13]C1C47H84N1O11P1
20584,2036,C44H80N1O10P1,813.5519842159999,7,Adduct,1975,C43H76N1O9P1,C1H4O1,1,0.02,55528,Artifact,0,-1.2185844960477403,0,NA,0,0,NA,0,-1.2185844960477403,2917,4.710030899733162,813.5500014523305,3.122,0,-1.2185844960477403,1,"PC(15:0/20:4(5Z,8Z,11Z,14Z)) C43H78N1O8P1 + C1H2O2 -> C44H80N1O10P1"
20597,2037,C41H73O8P1,724.5043058,6,Metabolite,101689,C41H73O8P1,,1,0,55579,Metabolite,0.5,-0.01404247652961773,NA,NA,0,0,NA,0,0.4859575234703823,2918,4.321347218764724,724.5042854523306,3.122,0.1,0.5859575234703823,1,"PA(16:0/22:4(7Z,10Z,13Z,16Z)) C41H73O8P1"
20612,2038,[13]C1C38H72N1O8P1,714.5029096400001,5,Natural_abundance,2152,C39H72N1O8P1,[13]C1C-1,1,0.01,55637,Artifact,0,-0.4505316365468017,0,NA,0,0,NA,0,-0.4505316365468017,2919,5.06521301896738,714.5035534523305,3.122,0,-0.4505316365468017,1,"PA(16:0/18:2(9Z,12Z)) C37H69O8P1 + [13]C1C-1 -> [13]C1C36H69O8P1 + C2H3N1 -> [13]C1C38H72N1O8P1"
20621,2039,C46H82N1O11P1,855.562548924,7,Adduct,1908,C45H80N1O8P1,C1H2O3,1,0.01,55658,Artifact,0,-0.3357605655049743,0,NA,0,0,NA,0,-0.3357605655049743,2920,5.145638687632984,855.5631234523305,3.122,0,-0.3357605655049743,1,"PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z)) C45H80N1O8P1 + C1H2O3 -> C46H82N1O11P1"
20636,2040,C44H82N1O11P1,831.5625489839999,5,Metabolite,2036,C44H80N1O10P1,H2O1,1,1,55709,Putative metabolite,0,-0.1253473541097787,0,NA,0,0,NA,0,-0.1253473541097787,2921,5.0270768732344475,831.5627574523305,3.122,0,-0.1253473541097787,1,PS(14:1(9Z)/24:1(15Z)) C44H82N1O10P1 + O1 -> C44H82N1O11P1
20645,2041,Unknown,607.3491954523305,0,Unknown,2041,Unknown,,0,0,55734,Unknown,0,-0,NA,NA,0,0,NA,0,0,2923,4.909369390768134,607.3491954523305,3.122,-0.5,-0.5,1,Unknown
20656,2042,C47H82N1O10P1,851.5676343,8,Fragment,2066,C48H84N1O11P1,C1H2O1,-1,1.01,55809,Artifact,0,-0.03220394205571154,0,NA,0,0,NA,0,-0.03220394205571154,2924,4.861946094443393,851.5675794523305,3.122,0,-0.03220394205571154,1,"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C45H78N1O8P1 + C2H4O2 -> C47H82N1O10P1"
20666,2043,[13]C1C18H39O7P1,411.24669492,1,Natural_abundance,2061,C19H39O7P1,[13]C1C-1,1,0.01,55839,Artifact,0,-0.28757961286249,0,NA,0,0,NA,0,-0.28757961286249,2925,4.855709020198149,411.2469314523306,3.122,0,-0.28757961286249,1,LysoPA(0:0/16:0) C19H39O7P1 + [13]C1C-1 -> [13]C1C18H39O7P1
